panel_id,lane_id,proposal_id,exact_identity,admission_rank,admission_type,selected_for_strict
bbo_micro,bbo_temporal_event_micro,proposal:5be318f7f938bcc91d7a2fe4,exact-signal:debf7ab82e273abd23e2c7de,27,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:ae80b24d0684bddfe52595ce,exact-signal:11cd8984d7a1ca4ec0ad9108,28,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:c24d9ab3f955915cb0f4e92e,exact-signal:8ba1fe5e1d0e421390d5c41c,29,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:60bc9c3640130da3ce3d34c5,exact-signal:4cb66614b080f9ddcd27f233,30,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:16f8393d52a067d90be80311,exact-signal:2df348d5e9f493c2f49bdc7b,31,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:3f20d9e954770152722dd8f9,exact-signal:9157a8ae39330bae263acfbd,32,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:5cd88aff7ed9c9fbd523e49e,exact-signal:1078ec87b552a36a30421ce3,33,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:c7ca2342353ee83ee3a1b96b,exact-signal:a6dc867abdb31abe1071e151,34,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:8f7f896c3026b933024854e3,exact-signal:2da1ac3799be5c0f7a182d04,35,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:ea51c1c7b46104998d1eafcd,exact-signal:0070aa96289a4d4ecc95df44,36,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:9a709bdcfadf01bf8e97da76,exact-signal:2b53d41773c6723a61a4cffd,37,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:b616352eb1ceb297f477d854,exact-signal:ef0bbfb0901151322292e1d7,38,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:58160c232d5c072c84b3aab4,exact-signal:00b2c4022c3eebdc14993ea5,39,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:68c9ed96b192d09ee68b51c2,exact-signal:d05423965dd36515c1cef8bd,40,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:6ee5eacc738416a78145fd73,exact-signal:eefac66b1c52b473c24b619e,41,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:946ce37a6c5bbf6da344dce9,exact-signal:fc817cb83386145b8101c4b8,42,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:a159badde728323c9f6a8056,exact-signal:8d83301806b0441de131b9b7,43,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:ae626c3fa01cbf3fb556a5c8,exact-signal:b1a3c6aad030b87c3d1a01ae,44,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:a890d86f4540411a689b5bc6,exact-signal:cc804596a4be33ee61a34874,45,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:084e4021eb36d28db5ac69fe,exact-signal:ed88633837f3bc1855c4acaf,46,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:8f070801922ec3aa81cd1471,exact-signal:6706d1d9fe3e9f92d1ebc084,47,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:970e495d4c4317e155be4ecf,exact-signal:e5eb0674fb422c5231452f8f,48,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:717dd620926721f8b00137a0,exact-signal:9fb1667ff2f0b183b7836388,49,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:759dfa4ba2551778ccdda2a5,exact-signal:7544824b8c1b738492594e0d,50,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:b64627dda4dc366305d00fa5,exact-signal:f7b37dde789ab3f93a7e757f,51,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:6fd67362c55d9b27d5c603ed,exact-signal:31d044253f0bd660ac67c5d4,52,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:3ae6eb3b69e373040263b11c,exact-signal:ef15e4c7f5ebdbb1dfbb799e,53,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:30c0d408386ff430bdaeb3f5,exact-signal:421300a4f3dc05b1ef5d4271,54,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:b0a28fc3c34fc2f61e6067a6,exact-signal:f7584953e4a88a49189cc38c,55,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:e5378aa95fca125d0d9a54be,exact-signal:d3afdd61c8de4af275498b56,56,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:8286e073313d7743ecff8098,exact-signal:0f72f84a8fc410b60cdc369f,57,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:58e5c0258c6aa5f7556a5dc8,exact-signal:61ef7ac56224db150756445e,58,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:628bcfdca460e494747abb97,exact-signal:599362cd13b8f2399c86df1f,59,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:e49b0fc9d77ea7c964900ff0,exact-signal:7f0b29cb7c3d9cbe3984f4bb,60,STRATIFIED_ANTI_COLLAPSE,False
bbo_micro,bbo_temporal_event_micro,proposal:d61cceb6cb90d324dcd0df11,exact-signal:a9f09392a30cd85cbbf4b4db,61,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:2010cc09745405701b0a91b0,exact-signal:b3bebeb6c208ca88ad3bb0a9,62,STRATIFIED_ANTI_COLLAPSE,True
bbo_micro,bbo_temporal_event_micro,proposal:0f00924bbd454a918d6e5468,exact-signal:b2d2d24e780673ee19c7439a,63,STRATIFIED_ANTI_COLLAPSE,True
