panel_id,exact_identity,activation_identity,behaviour_cluster,economic_hypothesis,proposal_id,lane_id
main,exact-signal:c816fc3fc0c19de1e498bae5,activation:3ee48a9ca42ae154ea6af96e,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:competitor_momentum,proposal:cf6c071854888a5b73fa5b8c,competitor_reproduction
main,exact-signal:c98ef6aea567d858d3362e52,activation:c258c952efdc4e3a4b103bc4,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:basis_dislocation,proposal:b4238abdacdddb5e231fdc3f,basis_oi_state
main,exact-signal:c9f615dabb3c91b6a39176d3,activation:39af6d9f20de10c079c756f6,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:competitor_carry,proposal:657787fc5eeca6b986f4b087,competitor_reproduction
main,exact-signal:cb04f5cf2e6911b255bba67e,activation:6efb8047bc13d65c80f838de,behaviour-cluster:6ccb8f43bc47178030639557,hypothesis:positioning,proposal:6a9787d3f91c1a461fb5d146,static_cross_sectional
main,exact-signal:cbf3f7d7661d783270e2ce02,activation:6efb8047bc13d65c80f838de,behaviour-cluster:fddb5df55aab54e408cd3164,hypothesis:liquidity,proposal:8de1ea42607eb3df45d90069,static_cross_sectional
main,exact-signal:cc74bed4e3737fffe0aaa29c,activation:82ae139054e9599b362a1d04,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:competitor_carry,proposal:7c284d420cb209eedbcac0be,competitor_reproduction
main,exact-signal:cc75f4f74d746375ed9d4fde,activation:2db2047527cf577eabb4d347,behaviour-cluster:7b3a846c24701a23f205b09e,hypothesis:adaptive_evolutionary,proposal:bc685e3ab92802a22e975a05,adaptive_challenger
main,exact-signal:cd91dccc24051e2d78512a7b,activation:ec40d45c0b04cc88ff6cb150,behaviour-cluster:c830ba204087209f0dbe7cdf,hypothesis:adaptive_mcts,proposal:7d96184c3a9f2ca49a27a8c3,adaptive_challenger
main,exact-signal:cfa29672dde4247c933e6f07,activation:9c3c12e7207953b547a2086c,behaviour-cluster:7774446b8c37b72d003065e0,hypothesis:carry,proposal:c52d99ad0a5859168d37d884,static_cross_sectional
main,exact-signal:cfbba942863dc20d5c7ad98e,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:carry,proposal:f2063fb8ad4cdfdf6fd78917,static_cross_sectional
main,exact-signal:cfd7afa38d195892e2b2f293,activation:ca2adff3f0b35a392d1b836d,behaviour-cluster:49d744e260f2282a6d754f9f,hypothesis:acceleration,proposal:bff26e20c4dafcd2e70f89ab,temporal_program
main,exact-signal:d00a7aa0f896fdcae84db8dc,activation:7708835696984dbc7ee496ec,behaviour-cluster:d92d4bb42a11217424dce838,hypothesis:positioning,proposal:8c3dfebce2db6db6c8bd0fca,static_cross_sectional
main,exact-signal:d10ad35cadc390d3754f48de,activation:8fc585ce40d94c4cbb17c247,behaviour-cluster:9ab4b1c6d69bd0503c1bfcca,hypothesis:basis_oi_interaction,proposal:e34a882b92fff1d7e223cc52,basis_oi_state
main,exact-signal:d11347827d9a776cd960c678,activation:9a5a5755aa3ee70f5965e66a,behaviour-cluster:7774446b8c37b72d003065e0,hypothesis:competitor_liquidity,proposal:471d10463e7512fa4b4b5ed9,competitor_reproduction
main,exact-signal:d16507769d1abf63b967b97e,activation:1b9f9e552f3495d7303c63ef,behaviour-cluster:95b3e395a650f5cdee04b7ec,hypothesis:funding_transition,proposal:c38573d8bea205d1f77f88cb,funding_event
main,exact-signal:d17f0de3654e33e6f8f04907,activation:eaf8fcf00f7eb12001b5cc34,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:competitor_carry,proposal:bd7e56d4216ea9a9e1e27320,competitor_reproduction
main,exact-signal:d2b1bb191ba020c2e4bda4c9,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:9a491f16841ea9d1f015d43d,hypothesis:orthogonal_flow,proposal:b45e23cac66e5d1b1e1fcab4,orthogonal_exile
main,exact-signal:d2b688f4196c0697206960d1,activation:44f069139b1473ddbb0ff3f6,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:competitor_momentum,proposal:359d9cd997da8be512619bfa,competitor_reproduction
main,exact-signal:d3985ead8033720c637b8837,activation:70557d9e463f1eb778611b75,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:adaptive_mcts,proposal:0028341fe77499590c20fbf3,adaptive_challenger
main,exact-signal:d3c91669c90958fff705144c,activation:d5f0b330e72bfb74721cfc66,behaviour-cluster:8403baede25bb38dbd936e14,hypothesis:basis_dislocation,proposal:319c30809ee0daa1cb9e6303,static_cross_sectional
main,exact-signal:d45b1e5ae4fb1ae06935791f,activation:14b7b97966f48776925e97f8,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:adaptive_cem,proposal:852c8dc132e8dea9fa64b24a,adaptive_challenger
main,exact-signal:d49283d6c9a6ba3b7de298c7,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:66c232297f2e6b29020b2726,hypothesis:liquidity_regime,proposal:61594dcc202b0e01fae2f6c4,volatility_session
main,exact-signal:d51f71fadf41cbbff7f92ee3,activation:fa29ecfa8efffb53dc8b7dd1,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:basis_dislocation,proposal:aa76a790e6d2e8c492b65e40,basis_oi_state
main,exact-signal:d5e9088de13d48e831bfca31,activation:845a74e73f51ca0be0644cb3,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:liquidity_regime,proposal:75f7bf895bf51fac6717d5f0,volatility_session
main,exact-signal:d6191c97057163c0362395a4,activation:3c66cc8e1167dcf84b7b292b,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:liquidity_regime,proposal:d7f474d182907afc5d8d7c81,volatility_session
main,exact-signal:d619c52361a04652643fb104,activation:713e43a043907ba7ef3ec580,behaviour-cluster:a331042f8422d58c55656f66,hypothesis:oi_expansion,proposal:319cd29f846f0ea0b0aa72bc,basis_oi_state
main,exact-signal:d676f1ed36dc03e422149394,activation:037a1bd9f7a611bc84ab4898,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:oi_expansion,proposal:ef432e7ace858eaf9b292b9f,basis_oi_state
main,exact-signal:d72a9cb48b87d9330db19f35,activation:551c22ebc31fff5f4d4e9359,behaviour-cluster:7c05dfac8bb54220362546ea,hypothesis:adaptive_cem,proposal:baf8b515f872b5dd3a59a7f6,adaptive_challenger
main,exact-signal:d7572f732abc3ecd6b321a4e,activation:d07e2652d3a571a39bcc9178,behaviour-cluster:495286d2c12df7791db2b4e0,hypothesis:relative_strength,proposal:6f899cf759c16f30bf62c69c,cross_asset_state
main,exact-signal:d77be13cc9af00aa139156ef,activation:14b7b97966f48776925e97f8,behaviour-cluster:873509702632a152e3f7d605,hypothesis:exile_regime,proposal:d00afb8a460da548b8646da6,orthogonal_exile
main,exact-signal:d8d1f3349e4d59f908308895,activation:2db2047527cf577eabb4d347,behaviour-cluster:39e7e7b376919995399f3e5c,hypothesis:orthogonal_flow,proposal:683bc2fecd7bf783a5155552,orthogonal_exile
main,exact-signal:d8fc2998522bfa1b9ae8b839,activation:6ce505df8b0d2fc0415a8b64,behaviour-cluster:431a43c8f5a178ae8c9030fd,hypothesis:volatility_state,proposal:8a837f6a7d2bb2c425bca7e4,volatility_session
main,exact-signal:d9ea9f38ff6df8e84650ac08,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:d21a6f19f644d43ee1048cc1,hypothesis:market_decoupling,proposal:9e28179febadbe00c9d571c4,cross_asset_state
main,exact-signal:da32849d30e1c2b2ee66c601,activation:6ce505df8b0d2fc0415a8b64,behaviour-cluster:9bac67e1a9071153d880bf65,hypothesis:liquidity,proposal:faa4436a0eb43bd96db05157,static_cross_sectional
main,exact-signal:da7de1114e974acbeaa9eacc,activation:d5f0b330e72bfb74721cfc66,behaviour-cluster:45897d95bad5d5a0628feb59,hypothesis:basis_dislocation,proposal:07c55e10e308d7b3232c4a28,static_cross_sectional
main,exact-signal:db64a6aafdb130da43ebdb4c,activation:30a19289d727fee65b953777,behaviour-cluster:4e2022cd07a626997ab6fa93,hypothesis:basis_oi_interaction,proposal:1ca9d10377563f8c047e7d24,basis_oi_state
main,exact-signal:db7f2bcb15c2cf0ee8358fcc,activation:e0f14ec7d84cab760c0bc187,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:liquidity_regime,proposal:1ca2310020b9349746d4e9d7,volatility_session
main,exact-signal:db9a5d50e0ed0a7558d660aa,activation:82203a0deeed8c1513b7b6a4,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:competitor_momentum,proposal:e968cafabc75c325a0ebaa80,competitor_reproduction
main,exact-signal:dcdefd9da741df630b7af6ef,activation:c2270932f411dc08efa2183f,behaviour-cluster:1cf1bdaf15eef16388eac95c,hypothesis:market_decoupling,proposal:3b0331740e0e9a3fa0860d84,cross_asset_state
main,exact-signal:dd0427da8147bca96f2b9b22,activation:ba103502ea566ec75f9ba4f4,behaviour-cluster:396aec6fb08a6b38ddb59e1f,hypothesis:market_decoupling,proposal:89528dd2feaff7d0c5d99400,cross_asset_state
main,exact-signal:dd546e6dd3b969ccef2e7efc,activation:fa467c5fcfbbdadabe1cbd8c,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:competitor_momentum,proposal:841c159123aebf772e250319,competitor_reproduction
main,exact-signal:ddaaa6644219ca5d66e56bb2,activation:82ae139054e9599b362a1d04,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:liquidity_regime,proposal:7385461fa012fadd6b427c45,volatility_session
main,exact-signal:dddf32c5b005a8e76ddb8109,activation:23c454919722257734196a5d,behaviour-cluster:2db7f0451b8fe62dd7c48d83,hypothesis:relative_strength,proposal:5b6f78ad302e797d35b1a926,cross_asset_state
main,exact-signal:df35d6273a117e61ae1ac868,activation:99e904e032b0ff6910bdd1fa,behaviour-cluster:8744ffac0061b116b3ffac3f,hypothesis:adaptive_mcts,proposal:5a8aa194baafd893ce5f6498,adaptive_challenger
main,exact-signal:e08d888f4956ae15156d99dc,activation:da0b4d2fa8238a222b854282,behaviour-cluster:9ddcb14e8a835194326b3a88,hypothesis:carry,proposal:0177e0f50de4128550e06d33,static_cross_sectional
main,exact-signal:e0b8cb5675e345be387c97b0,activation:1570b0108ac7a3dae81c1ce5,behaviour-cluster:9f5832f1e523640c0e57234d,hypothesis:acceleration,proposal:218363fe9ac1006d264f5046,temporal_program
main,exact-signal:e17d2a44e1e5241637089e63,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:667723bc832a58dac705e933,hypothesis:liquidity_regime,proposal:499dd2100360d0659f1a45d7,volatility_session
main,exact-signal:e19a5dd95c5bad0eb6e63be3,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:1f683df2e7d031a7befd7502,hypothesis:competitor_momentum,proposal:dd09db180de465ff6711fc90,competitor_reproduction
main,exact-signal:e25199e9548a9efa32ad7a16,activation:d953cd2ee90e7e9f918523e0,behaviour-cluster:4e2022cd07a626997ab6fa93,hypothesis:basis_dislocation,proposal:a5cb2fc7680475da6a5081e6,basis_oi_state
main,exact-signal:e289738a8b374a5f9ab0612f,activation:713e43a043907ba7ef3ec580,behaviour-cluster:2c3995b00edcb79c1a5d2d96,hypothesis:adaptive_cem,proposal:f5031bef4ac72e6fd353c87f,adaptive_challenger
main,exact-signal:e291505785e5e532e1882dc0,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:1f5ab060567c99182744ca2c,hypothesis:basis_dislocation,proposal:cb5de764089b655347fbb81c,static_cross_sectional
main,exact-signal:e2d118ce4dea278631e3ac7f,activation:4bf4a78c9105da7a333d31ae,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:persistence,proposal:6f1b404116cbcbba2ff02990,temporal_program
main,exact-signal:e3f1ff463906135c76204855,activation:e0e1f1132849ab8534f30dde,behaviour-cluster:f45b18e670d953a6880b86b9,hypothesis:liquidity,proposal:3efac10554d8d14efab61166,static_cross_sectional
main,exact-signal:e4df1ed69706571ce0653af6,activation:ec40d45c0b04cc88ff6cb150,behaviour-cluster:667723bc832a58dac705e933,hypothesis:adaptive_evolutionary,proposal:4fda13d5f96c2264e661eb6e,adaptive_challenger
main,exact-signal:e6dbce5ddf8c1cc00cc51c34,activation:fd1ddccd65990a70432fef9a,behaviour-cluster:ff0d94826764cc4b920bb224,hypothesis:session_effect,proposal:5ffb36f4b7489bacb6a1146f,volatility_session
main,exact-signal:e81fef16edb8da8108b623ae,activation:3b9be0a67c646fce0edcaf0f,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:adaptive_mcts,proposal:90496f0eb01e698d4f3274d2,adaptive_challenger
main,exact-signal:e872991a7708fb94e14641be,activation:035d04f76082ad9d3e560dce,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:volatility_state,proposal:0a39f059e154fc40e73fc026,volatility_session
main,exact-signal:e891d1335255efb0882157c9,activation:c2981671071e4d15e41caab6,behaviour-cluster:e7a801946aebcbb33fe4450b,hypothesis:cross_asset_confirmation,proposal:eb3b26d24d0b4f0982799ffa,cross_asset_state
main,exact-signal:e9422176e9ebc5e6d82c0ee8,activation:14b532c29875d2954e182fa2,behaviour-cluster:7709e93f63f5d2694c0d07b8,hypothesis:orthogonal_flow,proposal:f7dfc8192f33b7591b674d09,orthogonal_exile
main,exact-signal:eb3bcc9edb9c0392ab4dd97b,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:055151d7039f3dbc40060910,hypothesis:liquidity_regime,proposal:d891972e66a4c3feaf7c86b3,volatility_session
main,exact-signal:ec291454337265effe4edc28,activation:5466e033af417e64dff55fb8,behaviour-cluster:38567bdc6e34d164f04c7169,hypothesis:basis_oi_interaction,proposal:af7a773ffafb6c74b46bc60b,basis_oi_state
main,exact-signal:ec999cbb613c4bc58dd16d30,activation:551c22ebc31fff5f4d4e9359,behaviour-cluster:7c05dfac8bb54220362546ea,hypothesis:basis_dislocation,proposal:c150672e1ce13fb26cb05c7a,static_cross_sectional
main,exact-signal:edbd45aa41a8c5bc6456a82e,activation:fec7b4b7031648d4809cb669,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:competitor_reversal,proposal:dc06d9dec4d61e7220c3059a,competitor_reproduction
main,exact-signal:edda99d489bc059c7eedcfdd,activation:cdab37a89e7a207f1feef717,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:acceleration,proposal:06947c703209e9cf0f711786,temporal_program
main,exact-signal:eeb89c3bb3fb4034d50ae4fa,activation:14b7b97966f48776925e97f8,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:positioning,proposal:dfa58882ca7f36723d364aae,static_cross_sectional
main,exact-signal:eff74680a83f8b594a7e1e11,activation:713e43a043907ba7ef3ec580,behaviour-cluster:63aa17eebc7416981c23e2a3,hypothesis:adaptive_mcts,proposal:5f65af51c284668a089ce2c9,adaptive_challenger
main,exact-signal:f00b9a457ab4a509e4f5fa9f,activation:70557d9e463f1eb778611b75,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:exile_regime,proposal:2b304410acd240b35b47c28a,orthogonal_exile
main,exact-signal:f0598284861d8120f51a78b8,activation:fc1e0687baa6b18a84c9e46a,behaviour-cluster:5f1fb091621175ffce974f3f,hypothesis:funding_carry,proposal:d1bc137e05b720c70571717e,funding_event
main,exact-signal:f2aca42b1b36327dbdaea06c,activation:713e43a043907ba7ef3ec580,behaviour-cluster:5d82b631171f51a74c8fb6f0,hypothesis:adaptive_cem,proposal:616d6ae4f511a4f8b481e6f4,adaptive_challenger
main,exact-signal:f2f5064e7f167b16fb4ed777,activation:14b532c29875d2954e182fa2,behaviour-cluster:3499bb61443ec4c3c3d80913,hypothesis:relative_strength,proposal:bd46711f9d5052016a6d75c7,cross_asset_state
main,exact-signal:f4309b24146bced4d8c080c7,activation:e1537f9e77bf8952c575f945,behaviour-cluster:6343cc4d1bc59b70f758a7ec,hypothesis:positioning,proposal:89e919660c0dd819f7dba928,static_cross_sectional
main,exact-signal:f45bb286ad0e805746cc1438,activation:ba0dd472b2876717cf64e44d,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:basis_oi_interaction,proposal:816d6d219640bd9f57a0f0b6,basis_oi_state
main,exact-signal:f5072bd579f84e8378cd628b,activation:0c7569773890e73b84d4e732,behaviour-cluster:3335b47241b3a1f99d39e760,hypothesis:volatility_state,proposal:0cee9fc2f57e0557e83fbb0e,volatility_session
main,exact-signal:f560f67e1932a568ccd19d3e,activation:6ce505df8b0d2fc0415a8b64,behaviour-cluster:c8a1d57d17272426168d634a,hypothesis:session_effect,proposal:3d31f9d2b3c3961cea38cd2d,volatility_session
main,exact-signal:f5ee9ce2c682d0b521767e1a,activation:5b470e0039db7b700c4ae9f7,behaviour-cluster:7b2f6bd3cceb20a89fe334a7,hypothesis:competitor_carry,proposal:32b5a3746d43035d1ed6a7e7,competitor_reproduction
main,exact-signal:f6cf40574ba9dd2aea2847c6,activation:2db2047527cf577eabb4d347,behaviour-cluster:c3bbdb747c662f6110a54187,hypothesis:adaptive_cem,proposal:f4433a497b0ff77cfa87a3ae,adaptive_challenger
main,exact-signal:f72487a75f5a3737f5ccd132,activation:797c42a7f485125e8f1b359a,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:acceleration,proposal:ffb3c47670f5701ce61ac8f4,temporal_program
main,exact-signal:f73d987f7d5a417f735f733e,activation:551c22ebc31fff5f4d4e9359,behaviour-cluster:18c162dfc75330ef5e920a9d,hypothesis:orthogonal_flow,proposal:a427bc48753b6f802f50d704,orthogonal_exile
main,exact-signal:f874b77eeeb93306f3e36da8,activation:3b9be0a67c646fce0edcaf0f,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:adaptive_evolutionary,proposal:7935d8981bc0b45ca6ed8f4f,adaptive_challenger
main,exact-signal:f87a903f8485f66e1de0a772,activation:6efb8047bc13d65c80f838de,behaviour-cluster:88970189c1d48555851b184a,hypothesis:adaptive_evolutionary,proposal:904116dda165411065d2fb88,adaptive_challenger
main,exact-signal:f89a91cb838092f18d679219,activation:551c22ebc31fff5f4d4e9359,behaviour-cluster:9d08ccf974e04a374d514f81,hypothesis:new_economic_hypothesis,proposal:886fcf43e72e87f98c0ef65f,orthogonal_exile
main,exact-signal:f9fb89713b95bfd4cf1605b0,activation:8b99d561809f1c59da57de2f,behaviour-cluster:7709e93f63f5d2694c0d07b8,hypothesis:exile_regime,proposal:31253d52b211eca90e2a0378,orthogonal_exile
main,exact-signal:fa1f1ff0ef564c29101116ca,activation:96b00761588dc9da6c9cd693,behaviour-cluster:8cef2a8ceac106133ec13628,hypothesis:funding_carry,proposal:51963e4250405d0fe7df27b0,funding_event
main,exact-signal:fa63e2718dd83a75a5b713ca,activation:51a946e77542e1af01ddfc9f,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:acceleration,proposal:e565fff74d6c470b52fed5bf,temporal_program
main,exact-signal:faa62cd5ad3bce2991d01e3c,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:9a491f16841ea9d1f015d43d,hypothesis:liquidity,proposal:3370e50181846b0490913c1e,static_cross_sectional
main,exact-signal:faad870532e3d8fc086caa4b,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:055151d7039f3dbc40060910,hypothesis:adaptive_evolutionary,proposal:f2854bc352488699b7b47707,adaptive_challenger
main,exact-signal:faec5afc1b5cf6beb24dc709,activation:2db2047527cf577eabb4d347,behaviour-cluster:7b3a846c24701a23f205b09e,hypothesis:adaptive_cem,proposal:986e7c5327537fd3e3400ef3,adaptive_challenger
main,exact-signal:fb572b32eacb5605e5c2b489,activation:5a8ea285ed2c26b61c14f453,behaviour-cluster:8d9b69ad6448df52bbf70afc,hypothesis:funding_carry,proposal:fe42451a743515dae8a5cc91,funding_event
main,exact-signal:fbe4d71277e0c19a18b240c2,activation:28576bf2671c2a23d5f031c6,behaviour-cluster:e1f408486c8fdc0d32b6de51,hypothesis:basis_oi_interaction,proposal:2e5fe592a6ef52c57e19e301,basis_oi_state
main,exact-signal:fbf1628e634aa79d2544dbf7,activation:cdab37a89e7a207f1feef717,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:adaptive_evolutionary,proposal:59b15658a8ba9c370242ddef,adaptive_challenger
main,exact-signal:fccae9c652fd06871e214eb6,activation:25701fe551302bfaa83b3020,behaviour-cluster:237ff9f5f44b0e804af56664,hypothesis:session_effect,proposal:cd3427abc4cfa987fb8d5149,volatility_session
main,exact-signal:fcf5ad2e83a2e4c9702ee6da,activation:408b0e37ff459fc5cf93d8ee,behaviour-cluster:518133dcc6474507957caa08,hypothesis:competitor_momentum,proposal:0fc03a4491ef1475f17e302b,competitor_reproduction
main,exact-signal:fe24b84f7d25753891de576b,activation:df03ea473f96952ea524db79,behaviour-cluster:7133f502d75de9ba028a3f1a,hypothesis:cross_asset_confirmation,proposal:e61abf35fae5e88d6e7e00dc,cross_asset_state
main,exact-signal:fe4d47cf12cf006f4cc12f0c,activation:0acf99b163734bf019193541,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:volatility_state,proposal:3ed542f2894ebcce00e44289,volatility_session
main,exact-signal:fea85a2a44ede3c3b41b8f80,activation:713e43a043907ba7ef3ec580,behaviour-cluster:51b23046c33654eba4492f82,hypothesis:adaptive_mcts,proposal:2afc4ca71e8ac36caffa353d,adaptive_challenger
main,exact-signal:fec7051c45bc19df51a29978,activation:14b532c29875d2954e182fa2,behaviour-cluster:9a3703919672a1591e862e68,hypothesis:cross_asset_confirmation,proposal:1b00153b0f1b5eefce30ee74,cross_asset_state
main,exact-signal:ff90d1a1add5c048ff500c94,activation:cf30b22ade8ab75243701162,behaviour-cluster:e02ddcdd05b722411dcd5477,hypothesis:market_decoupling,proposal:bcd90d69d2d60f2e3c223179,cross_asset_state
main,exact-signal:ffcba8dc43cacda7ce489cf9,activation:2859980090ac078125143364,behaviour-cluster:2f501f73085b28e756574853,hypothesis:funding_carry,proposal:b8dc0203cfa52dde7e6ee2d7,funding_event
