path,subsystem,status,evidence
runtime/a7ffr2_operator_probing_v2/a7ffr2_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr2_operator_probing_v2/a7ffr2_observed_operator_response.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffr2_operator_probing_v2/a7ffr2_operator_probe_policy.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr3_feature_pair_policy_v2/a7ffr3_feature_pair_policy_v2.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr3_feature_pair_policy_v2/a7ffr3_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr3_feature_pair_policy_v2/a7ffr3_pair_policy_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr4_coarse_to_fine_generation_redesign/a7ffr4_allowed_generation_pairs.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr4_coarse_to_fine_generation_redesign/a7ffr4_generation_levels.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr4_coarse_to_fine_generation_redesign/a7ffr4_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr4_coarse_to_fine_generation_redesign/a7ffr4_operator_budget_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr5_response_backed_promotion_redesign/a7ffr5_manifest.json,feature_response,archive_only,response profiling evidence
runtime/a7ffr5_response_backed_promotion_redesign/a7ffr5_promotion_gates.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffr5_response_backed_promotion_redesign/a7ffr5_seed_preview.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffr7_operator_pair_repair/a7ffr7_decision_record.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr7_operator_pair_repair/a7ffr7_family_suppression_audit.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr7_operator_pair_repair/a7ffr7_input_queue_contrast.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr7_operator_pair_repair/a7ffr7_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr7_operator_pair_repair/a7ffr7_operator_pair_policy.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr7_operator_pair_repair/a7ffr7_repaired_dry_selected_queue.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8_decision_record.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8a_input_queue_by_family.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8a_score_component_by_family.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_S0_current_selector_strict_subset.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_S1_label_balanced.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_S2_family_balanced.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_S3_family_balanced_cost_tiered.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_S4_marginal_diversity.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_S5_equal_family_topk.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_S6_control_ratio_first.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_selected_family_distribution.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_selector_ablation_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8c_family_retention_audit.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8c_repaired_selected_queue.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr8_selector_objective_rewrite/a7ffr8c_selector_repair_policy.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr9_reference_regime_repair/a7ffr9_decision_record.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr9_reference_regime_repair/a7ffr9_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr9_reference_regime_repair/a7ffr9_reference_cap_policy.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr9_reference_regime_repair/a7ffr9_regime_repair_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr9_reference_regime_repair/a7ffr9_regime_repair_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr9_reference_regime_repair/a7ffr9_repaired_candidate_queue.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffr9_reference_regime_repair/a7ffr9_repaired_queue_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7fix_active_universe_reward_smoke_20260615/a7v3s9_proxy_eval_errors.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7fix_active_universe_reward_smoke_20260615/a7v3s9_proxy_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7fix_active_universe_reward_smoke_20260615/active_universe_smoke_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_leakage_chain_audit_20260612/a7guard0_chain_gate_inventory.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_leakage_chain_audit_20260612/a7guard0_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_leakage_chain_audit_20260612/a7guard0_required_fixes.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_leakage_chain_audit_20260612/a7guard0_runtime_result_inventory.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_leakage_chain_audit_20260612/a7guard0_static_leakage_scan.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_presearch_v3_20260613/a7guard0_chain_gate_inventory.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_presearch_v3_20260613/a7guard0_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_presearch_v3_20260613/a7guard0_required_fixes.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_presearch_v3_20260613/a7guard0_runtime_result_inventory.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7guard0_presearch_v3_20260613/a7guard0_static_leakage_scan.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input0_input_approval_package/a7input0_authorization_matrix.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input0_input_approval_package/a7input0_info_cluster_policy.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input0_input_approval_package/a7input0_input_approval_registry.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input0_input_approval_package/a7input0_input_tag_dictionary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input0_input_approval_package/a7input0_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input0_input_approval_package/a7input0_package_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input0_input_approval_package/a7input0_routing_policy.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input1_integration_smoke/a7input1_authorization_matrix.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input1_integration_smoke/a7input1_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input1_integration_smoke/a7input1_mode_acceptance.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input1_integration_smoke/a7input1_mode_filter_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input1_integration_smoke/a7input1_mode_filter_trace.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_authorization_matrix.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_field_family_balance.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7input2_tag_aware_queue_builder/a7input2_info_cluster_cap_audit.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_interaction_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_mode_filter_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_ordinary_alpha_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_queue_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_queue_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_reject_reason_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_rejected_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input2_tag_aware_queue_builder/a7input2_rescue_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_authorization_matrix.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_control_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_decision_by_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_decision_counts.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_decision_record.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_external_artifact_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_family_decision_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_materialization_by_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_materialization_metrics.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_numeric_preflight_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_portfolio_marginal_proxy.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_selected_portfolio_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_selected_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7input3_tag_aware_numeric_preflight/a7input3_semantic_response_summary.csv,feature_response,archive_only,response profiling evidence
runtime/a7ls0_checkpoint_large_search_contract/a7ls0_arm_budget_map.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls0_checkpoint_large_search_contract/a7ls0_authorization_matrix.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls0_checkpoint_large_search_contract/a7ls0_checkpoint_policy.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls0_checkpoint_large_search_contract/a7ls0_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls0_checkpoint_large_search_contract/a7ls0_raw_multi_axis_policy.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_aggregate_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_combined_materialization.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_combined_responses.csv,feature_response,archive_only,response profiling evidence
runtime/a7ls10_company_result_aggregate/a7ls10_missing_shards.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_non_l7_by_label.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_non_l7_by_next_wave_family.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_non_l7_by_pair_label.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_non_l7_by_semantic_pair.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_non_l7_by_shard.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_non_l7_by_source_info_axis.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_non_l7_numeric_clues.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_non_l7_shortlist.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_rank_label_diagnostic_clues.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_response_by_blocker_family.csv,feature_response,archive_only,response profiling evidence
runtime/a7ls10_company_result_aggregate/a7ls10_response_by_family_blocker.csv,feature_response,archive_only,response profiling evidence
runtime/a7ls10_company_result_aggregate/a7ls10_response_by_pair_blocker.csv,feature_response,archive_only,response profiling evidence
runtime/a7ls10_company_result_aggregate/a7ls10_selected_portfolio_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls10_company_result_aggregate/a7ls10_shard_manifest_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_all_eligible_non_l7_promotion_queue.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_blocked_next_tasks.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_eligible_family_summary.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_immediate_deep_audit_queue.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_label_summary.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_manifest.json,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_missing_field_repair_plan.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_next_wave_family_summary.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_rank_label_diagnostic_summary.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls12_company_result_aggregate/a7ls12_aggregate_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_combined_materialization.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_combined_responses.csv,feature_response,archive_only,response profiling evidence
runtime/a7ls12_company_result_aggregate/a7ls12_missing_shards.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_non_l7_by_label.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_non_l7_by_next_wave_family.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_non_l7_by_pair_label.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_non_l7_by_semantic_pair.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_non_l7_by_shard.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_non_l7_by_source_info_axis.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_non_l7_numeric_clues.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_non_l7_shortlist.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_rank_label_diagnostic_clues.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_response_by_blocker_family.csv,feature_response,archive_only,response profiling evidence
runtime/a7ls12_company_result_aggregate/a7ls12_response_by_family_blocker.csv,feature_response,archive_only,response profiling evidence
runtime/a7ls12_company_result_aggregate/a7ls12_response_by_pair_blocker.csv,feature_response,archive_only,response profiling evidence
runtime/a7ls12_company_result_aggregate/a7ls12_selected_portfolio_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_company_result_aggregate/a7ls12_shard_manifest_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_deep_audit_packet/a7ls12_authorization_matrix.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_deep_audit_packet/a7ls12_deep_audit_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_deep_audit_packet/a7ls12_deep_audit_shard_plan.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_deep_audit_packet/a7ls12_family_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_deep_audit_packet/a7ls12_field_alias_audit.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls12_deep_audit_packet/a7ls12_label_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_deep_audit_packet/a7ls12_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls12_deep_audit_packet/a7ls12_source_axis_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls13_consolidation_replay_packet/a7ls13_blocked_next_tasks.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls13_consolidation_replay_packet/a7ls13_candidate_consolidation.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls13_consolidation_replay_packet/a7ls13_consolidation_status_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls13_consolidation_replay_packet/a7ls13_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls13_consolidation_replay_packet/a7ls13_packet_by_label_bundle.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls13_consolidation_replay_packet/a7ls13_packet_by_next_wave_family.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls13_consolidation_replay_packet/a7ls13_packet_by_source_axis.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls13_consolidation_replay_packet/a7ls13_replay_packet.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14_scaled_multi_axis_search_contract/a7ls14_authorization_matrix.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14_scaled_multi_axis_search_contract/a7ls14_axis_quota_policy.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14_scaled_multi_axis_search_contract/a7ls14_checkpoint_policy.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14_scaled_multi_axis_search_contract/a7ls14_execution_plan.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14_scaled_multi_axis_search_contract/a7ls14_lane_budget_map.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14_scaled_multi_axis_search_contract/a7ls14_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14_scaled_multi_axis_search_contract/a7ls14_seed_packet_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14x_authorization_arbitration/a7ls14x_allowed_execution_scope.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14x_authorization_arbitration/a7ls14x_authorization_matrix.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14x_authorization_arbitration/a7ls14x_forbidden_scope.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14x_authorization_arbitration/a7ls14x_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls14x_authorization_arbitration/a7ls14x_supersession_map.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls15_million_scale_blueprint_generation/a7ls15_artifact_manifest.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls15_million_scale_blueprint_generation/a7ls15_blueprint_index_sample.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls15_million_scale_blueprint_generation/a7ls15_lane_generation_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls15_million_scale_blueprint_generation/a7ls15_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls15_million_scale_blueprint_generation/a7ls15_materialization_shard_plan.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16_local_preflight/a7ls16_error_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16_local_preflight/a7ls16_field_schema_audit.csv,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
runtime/a7ls16_local_preflight/a7ls16_lane_preflight_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16_local_preflight/a7ls16_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16_local_preflight/a7ls16_materialization_smoke_metrics.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16_local_preflight/a7ls16_operator_audit.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16_local_preflight/a7ls16_preflight_sample.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16x_scale_up_authorization/a7ls16x_authorization_matrix.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16x_scale_up_authorization/a7ls16x_checkpoint_policy.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16x_scale_up_authorization/a7ls16x_execution_scale.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16x_scale_up_authorization/a7ls16x_lane_budget_map.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16x_scale_up_authorization/a7ls16x_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls16x_scale_up_authorization/a7ls16x_source_of_truth.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls17_company_materialization_aggregate/a7ls17_lane_materialization_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls17_company_materialization_aggregate/a7ls17_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls17_company_materialization_aggregate/a7ls17_semantic_pair_materialization_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls17_company_materialization_aggregate/a7ls17_shard_manifest_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls18_company_numeric_aggregate/a7ls18_decision_counts.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls18_company_numeric_aggregate/a7ls18_family_decision_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls18_company_numeric_aggregate/a7ls18_manifest.json,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls18_company_numeric_aggregate/a7ls18_selected_portfolio_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls18_company_numeric_aggregate/a7ls18_shard_summary.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls19_checkpoint_arbitration/a7ls19_cap_reject_audit.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls19_checkpoint_arbitration/a7ls19_checkpoint_label_distribution.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
runtime/a7ls19_checkpoint_arbitration/a7ls19_checkpoint_queue.csv,runtime_artifacts,source_of_truth_evidence,machine-readable evidence or manifest
