stage_id,commit,report_path,runtime_path,manifest_path,decision,evidence_level,authorizes_contract,authorizes_execution,authorizes_search,authorizes_alpha_proof,authorizes_shadow_paper_live,supersedes,superseded_by,current_status,notes,artifact_count
A7FF-53E,b05823b,reports/CRYPTO_A7FF53E_NUMERIC_RESPONSE_EXECUTION_S00_20260531.md,runtime/a7ff53e_numeric_response_summary,runtime/a7ff53e_numeric_response_summary/a7ff53e_manifest.json,PASS_A7FF53E_NUMERIC_RESPONSE_SHARD_SUMMARY_READY_NO_SEARCH_AUTH,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-53E-S00,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ff53e_numeric_response_execution_s00,runtime/a7ff53e_numeric_response_execution_s00/a7ff53e_s00_manifest.json,PASS_A7FF53ES00_NUMERIC_PROBE_CLUES_FOUND_NO_SEARCH_AUTH,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,11
A7FF-54,471fd12,reports/CRYPTO_A7FF54_NUMERIC_CLUE_CONSOLIDATION_20260531.md,runtime/a7ff54_numeric_clue_consolidation,runtime/a7ff54_numeric_clue_consolidation/a7ff54_manifest.json,HOLD_A7FF54_SELECTED_QUEUE_LABEL_REPAIR_REQUIRED_NO_REPLAY_AUTH,hold,True,False,False,False,False,,,hold,,6
A7FF-55,837c1e6,reports/CRYPTO_A7FF55_SELECTOR_REPAIR_CONTRACT_20260531.md,runtime/a7ff55_selector_repair_contract,runtime/a7ff55_selector_repair_contract/a7ff55_manifest.json,PASS_A7FF55_SELECTOR_REPAIR_CONTRACT_READY_NO_EXECUTION_AUTH,contract,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-55D,310e3f6,reports/CRYPTO_A7FF55D_SELECTOR_REPAIR_INPUTS_S01P_20260531.md,runtime/a7ff55d_selector_repair_partial_dryrun,runtime/a7ff55d_selector_repair_partial_dryrun/a7ff55d_manifest.json,HOLD_A7FF55D_PARTIAL_SELECTOR_DRYRUN_REQUIRES_FULL_INPUT_REBUILD,hold,False,False,False,False,False,,,hold,,8
A7FF-55D-S01P,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ff55d_selector_repair_inputs_s01p,runtime/a7ff55d_selector_repair_inputs_s01p/a7ff55d_s01p_manifest.json,PASS_A7FF55DS01P_NUMERIC_PROBE_CLUES_FOUND_NO_SEARCH_AUTH,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,10
A7FF-55F,c0ade92,reports/CRYPTO_A7FF55F_FULL_PRIMARY_INPUT_REBUILD_20260531.md,runtime/a7ff55f_full_primary_input_rebuild,runtime/a7ff55f_full_primary_input_rebuild/a7ff55f_manifest.json,HOLD_A7FF55F_FULL_PRIMARY_SELECTOR_INPUT_REPAIR_REQUIRED,hold,False,False,False,False,False,,,hold,,9
A7FF-55R,c0ade92,reports/CRYPTO_A7FF55R_SELECTOR_FIELD_FAMILY_REPAIR_CONTRACT_20260531.md,runtime/a7ff55r_selector_field_family_repair_contract,runtime/a7ff55r_selector_field_family_repair_contract/a7ff55r_manifest.json,PASS_A7FF55R_SELECTOR_FIELD_FAMILY_REPAIR_CONTRACT_READY_NO_EXECUTION_AUTH,contract,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-55R1,7819ccb,reports/CRYPTO_A7FF55R1_SUPPLEMENTAL_QUEUE_FEASIBILITY_20260531.md,runtime/a7ff55r1_supplemental_queue_feasibility,runtime/a7ff55r1_supplemental_queue_feasibility/a7ff55r1_manifest.json,HOLD_A7FF55R1_SUPPLEMENTAL_QUEUE_ATLAS_COVERAGE_FAIL,hold,False,False,False,False,False,,,hold,,3
A7FF-55R2,4c48b41,reports/CRYPTO_A7FF55R2_ATLAS_FIELD_FAMILY_GENERATION_REPAIR_20260531.md,runtime/a7ff55r2_atlas_field_family_generation_repair,runtime/a7ff55r2_atlas_field_family_generation_repair/a7ff55r2_manifest.json,PASS_A7FF55R2_ATLAS_FIELD_FAMILY_GENERATION_REPAIR_READY_NO_GENERATION_EXEC,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-55R3,430355c,reports/CRYPTO_A7FF55R3_REPAIRED_ATLAS_DRY_GENERATION_20260531.md,runtime/a7ff55r3_repaired_atlas_dry_generation,runtime/a7ff55r3_repaired_atlas_dry_generation/a7ff55r3_manifest.json,PASS_A7FF55R3_REPAIRED_ATLAS_DRY_GENERATION_READY_FOR_COVERAGE_AUDIT,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-55R4,a89a9e9,reports/CRYPTO_A7FF55R4_REPAIRED_ATLAS_COVERAGE_AUDIT_20260531.md,runtime/a7ff55r4_repaired_atlas_coverage_audit,runtime/a7ff55r4_repaired_atlas_coverage_audit/a7ff55r4_manifest.json,PASS_A7FF55R4_REPAIRED_ATLAS_COVERAGE_READY_FOR_NUMERIC_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,7
A7FF-55R5,d404188,reports/CRYPTO_A7FF55R5_REPAIRED_ATLAS_NUMERIC_CONTRACT_20260531.md,runtime/a7ff55r5_repaired_atlas_numeric_contract,runtime/a7ff55r5_repaired_atlas_numeric_contract/a7ff55r5_manifest.json,PASS_A7FF55R5_REPAIRED_ATLAS_NUMERIC_CONTRACT_READY_FOR_EXECUTION,contract,False,True,False,False,False,,,valid_or_historical_record,,6
A7FF-55R5E,772dcbb,reports/CRYPTO_A7FF55R5E_SHARDED_NUMERIC_SUMMARY_20260531.md,runtime/a7ff55r5e_sharded_numeric_summary,runtime/a7ff55r5e_sharded_numeric_summary/a7ff55r5e_manifest.json,HOLD_A7FF55R5E_SHARDED_NUMERIC_WEAK_RESPONSE,hold,False,False,False,False,False,,,hold,,6
A7FF-6,b725826,reports/CRYPTO_A7FF6_PORTFOLIO_MARGINAL_SELECTOR_DRYRUN_20260530.md,runtime/a7ff6_portfolio_marginal_selector_dryrun,runtime/a7ff6_portfolio_marginal_selector_dryrun/a7ff6_manifest.json,HOLD_A7FF6_PORTFOLIO_MARGINAL_DRYRUN_NOT_PROMOTABLE,hold,False,False,False,False,False,,,hold,,3
A7FF-7E,bd530c1,reports/CRYPTO_A7FF7E_EXPANDED_DERIVATION_PROBE_CONTRACT_20260530.md,runtime/a7ff7e_expanded_derivation_probe_contract,runtime/a7ff7e_expanded_derivation_probe_contract/a7ff7e_manifest.json,PASS_A7FF7E_EXPANDED_DERIVATION_READY_FOR_A7FF8_NUMERIC_PROBE,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,7
A7FF-8,f467852,reports/CRYPTO_A7FF8_EXPANDED_NUMERIC_PROBE_20260530.md,runtime/a7ff8_expanded_numeric_probe,runtime/a7ff8_expanded_numeric_probe/a7ff8_manifest.json,PASS_A7FF8_NUMERIC_PROBE_CLUES_FOUND_NO_SEARCH_AUTH,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,11
A7FF-9,d64e4e3,reports/CRYPTO_A7FF9_CONTINUATION_COMPARISON_20260530.md,runtime/a7ff9_expanded_numeric_probe_continuation,runtime/a7ff9_expanded_numeric_probe_continuation/a7ff9_manifest.json,PASS_A7FF9_NUMERIC_PROBE_CLUES_FOUND_NO_SEARCH_AUTH,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,13
A7FF-9-COMPARISON,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ff9_continuation_comparison,runtime/a7ff9_continuation_comparison/a7ff9_manifest.json,PASS_A7FF9_CONTINUATION_COMPARISON_BUILT,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,3
A7FF-CORE0,7285293,reports/CRYPTO_A7FFCORE0_TYPED_AST_GOVERNANCE_20260601.md,runtime/a7ffcore0_typed_ast_governance,runtime/a7ffcore0_typed_ast_governance/a7ffcore0_manifest.json,PASS_A7FFCORE0_TYPED_AST_GOVERNANCE_READY_FOR_CORE1,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE1,9a6d340,reports/CRYPTO_A7FFCORE1_AST_SCHEMA_ADAPTER_20260601.md,runtime/a7ffcore1_ast_schema_adapter,runtime/a7ffcore1_ast_schema_adapter/a7ffcore1_manifest.json,PASS_A7FFCORE1_AST_SCHEMA_ADAPTER_READY_FOR_CORE2,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE10,c287a31,reports/CRYPTO_A7FFCORE10_REPLAY_CLEAN_CONSOLIDATION_20260601.md,runtime/a7ffcore10_replay_clean_consolidation,runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_manifest.json,HOLD_A7FFCORE10_REPLAY_CLEAN_POOL_WEAK,hold,False,False,False,False,False,,,hold,,6
A7FF-CORE10E,c287a31,reports/CRYPTO_A7FFCORE10E_SEARCH_READINESS_AUDIT_20260601.md,runtime/a7ffcore10e_search_readiness_audit,runtime/a7ffcore10e_search_readiness_audit/a7ffcore10e_manifest.json,PASS_A7FFCORE10E_READY_FOR_CORE11_SMALL_SEARCH_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE10R,c287a31,reports/CRYPTO_A7FFCORE10R_REPLAY_CLEAN_POOL_REPAIR_20260601.md,runtime/a7ffcore10r_replay_clean_pool_repair,runtime/a7ffcore10r_replay_clean_pool_repair/a7ffcore10r_manifest.json,PASS_A7FFCORE10R_BALANCED_POOL_READY_FOR_SEARCH_READINESS_AUDIT,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE11,d0a6f4d,reports/CRYPTO_A7FFCORE11_SMALL_EXPANSION_CONTRACT_20260601.md,runtime/a7ffcore11_small_expansion_contract,runtime/a7ffcore11_small_expansion_contract/a7ffcore11_manifest.json,PASS_A7FFCORE11_SMALL_EXPANSION_CONTRACT_READY_FOR_CORE11E,contract,True,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE11E,b462657,reports/CRYPTO_A7FFCORE11E_SMALL_DRY_GENERATION_20260601.md,runtime/a7ffcore11e_small_dry_generation,runtime/a7ffcore11e_small_dry_generation/a7ffcore11e_manifest.json,PASS_A7FFCORE11E_BLUEPRINTS_READY_FOR_CORE12_REGISTRATION,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE12,07f0db0,reports/CRYPTO_A7FFCORE12_BLUEPRINT_REGISTRATION_AUDIT_20260601.md,runtime/a7ffcore12_blueprint_registration_audit,runtime/a7ffcore12_blueprint_registration_audit/a7ffcore12_manifest.json,PASS_A7FFCORE12_TEMP_SUBGRAPH_REGISTRY_READY_FOR_CORE12E,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE12E,6b622c9,reports/CRYPTO_A7FFCORE12E_MATERIALIZATION_PREFLIGHT_20260601.md,runtime/a7ffcore12e_materialization_preflight,runtime/a7ffcore12e_materialization_preflight/a7ffcore12e_manifest.json,PASS_A7FFCORE12E_MATERIALIZATION_PREFLIGHT_READY_FOR_CORE13,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE13,76b5333,reports/CRYPTO_A7FFCORE13_NUMERIC_RESPONSE_CONTRACT_20260601.md,runtime/a7ffcore13_numeric_response_contract,runtime/a7ffcore13_numeric_response_contract/a7ffcore13_manifest.json,PASS_A7FFCORE13_NUMERIC_RESPONSE_CONTRACT_READY_FOR_CORE13E,contract,True,True,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE13E,2600451,reports/CRYPTO_A7FFCORE13E_NUMERIC_RESPONSE_EXECUTION_20260601.md,runtime/a7ffcore13e_numeric_response,runtime/a7ffcore13e_numeric_response/a7ffcore13e_manifest.json,PASS_A7FFCORE13E_NUMERIC_RESPONSE_READY_FOR_CORE14,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE14,f797275,reports/CRYPTO_A7FFCORE14_REPLAY_PREFLIGHT_CONTRACT_20260601.md,runtime/a7ffcore14_replay_preflight_contract,runtime/a7ffcore14_replay_preflight_contract/a7ffcore14_manifest.json,PASS_A7FFCORE14_REPLAY_PREFLIGHT_CONTRACT_READY_FOR_CORE14E,contract,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE14E,7b86919,reports/CRYPTO_A7FFCORE14E_BOUNDED_REPLAY_EXECUTION_20260601.md,runtime/a7ffcore14e_bounded_replay,runtime/a7ffcore14e_bounded_replay/a7ffcore14e_manifest.json,HOLD_A7FFCORE14E_BOUNDED_REPLAY_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,5
A7FF-CORE14R,7b86919,reports/CRYPTO_A7FFCORE14R_REPLAY_FAILURE_FORENSIC_20260601.md,runtime/a7ffcore14r_replay_failure_forensic,runtime/a7ffcore14r_replay_failure_forensic/a7ffcore14r_manifest.json,PASS_A7FFCORE14R_FAILURE_ATTRIBUTION_COMPLETE_READY_FOR_CORE14S,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE14S,3e8c552,reports/CRYPTO_A7FFCORE14S_REPLAY_PACKET_REPAIR_CONTRACT_20260601.md,runtime/a7ffcore14s_replay_packet_repair_contract,runtime/a7ffcore14s_replay_packet_repair_contract/a7ffcore14s_manifest.json,PASS_A7FFCORE14S_REPLAY_PACKET_REPAIR_CONTRACT_READY_FOR_CORE14SE,contract,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE14SE,d42375b,reports/CRYPTO_A7FFCORE14SE_REPAIRED_PACKET_CONSTRUCTION_20260601.md,runtime/a7ffcore14se_repaired_packet_construction,runtime/a7ffcore14se_repaired_packet_construction/a7ffcore14se_manifest.json,PASS_A7FFCORE14SE_REPAIRED_PACKET_READY_FOR_BOUNDED_REPLAY,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE14SEE,d312e57,reports/CRYPTO_A7FFCORE14SEE_SHARDED_BOUNDED_REPLAY_20260601.md,runtime/a7ffcore14see_sharded_bounded_replay,runtime/a7ffcore14see_sharded_bounded_replay/a7ffcore14see_manifest.json,HOLD_A7FFCORE14SEE_REPAIRED_BOUNDED_REPLAY_INSUFFICIENT_OR_INCOMPLETE,hold,False,False,False,False,False,,,hold,,150
A7FF-CORE14SER,d312e57,reports/CRYPTO_A7FFCORE14SER_REPAIRED_REPLAY_FORENSIC_20260601.md,runtime/a7ffcore14ser_repaired_replay_forensic,runtime/a7ffcore14ser_repaired_replay_forensic/a7ffcore14ser_manifest.json,PASS_A7FFCORE14SER_REPAIRED_REPLAY_FORENSIC_COMPLETE_STOP_REPLAY_EXPANSION,diagnostic,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE15X,9bfee50,reports/CRYPTO_A7FFCORE15X_OBJECTIVE_SURFACE_RESET_CONTRACT_20260601.md,runtime/a7ffcore15x_objective_surface_reset_contract,runtime/a7ffcore15x_objective_surface_reset_contract/a7ffcore15x_manifest.json,PASS_A7FFCORE15X_OBJECTIVE_SURFACE_RESET_CONTRACT_READY_FOR_CORE15Y,contract,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE15Y,d1f2388,reports/CRYPTO_A7FFCORE15Y_REPLAY_STABILITY_SURFACE_20260601.md,runtime/a7ffcore15y_replay_stability_surface,runtime/a7ffcore15y_replay_stability_surface/a7ffcore15y_manifest.json,HOLD_A7FFCORE15Y_REPLAY_STABILITY_SURFACE_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,4
A7FF-CORE15YR,d1f2388,reports/CRYPTO_A7FFCORE15YR_SURFACE_FAILURE_REPAIR_20260601.md,runtime/a7ffcore15yr_surface_failure_repair,runtime/a7ffcore15yr_surface_failure_repair/a7ffcore15yr_manifest.json,PASS_A7FFCORE15YR_SURFACE_FAILURE_REPAIR_READY_FOR_CORE16_ATLAS,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE16,2ff1edc,reports/CRYPTO_A7FFCORE16_PRIMITIVE_REPLAY_STABILITY_ATLAS_20260601.md,runtime/a7ffcore16_primitive_replay_stability_atlas,runtime/a7ffcore16_primitive_replay_stability_atlas/a7ffcore16_manifest.json,HOLD_A7FFCORE16_PRIMITIVE_ATLAS_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,5
A7FF-CORE16E,002d4bf,reports/CRYPTO_A7FFCORE16E_EXPANDED_PRIMITIVE_OPERATOR_ATLAS_20260601.md,runtime/a7ffcore16e_expanded_primitive_operator_atlas,runtime/a7ffcore16e_expanded_primitive_operator_atlas/a7ffcore16e_manifest.json,HOLD_A7FFCORE16E_EXPANDED_PRIMITIVE_ATLAS_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,45
A7FF-CORE16ER,002d4bf,reports/CRYPTO_A7FFCORE16ER_EXPANDED_ATLAS_FORENSIC_20260601.md,runtime/a7ffcore16er_expanded_atlas_forensic,runtime/a7ffcore16er_expanded_atlas_forensic/a7ffcore16er_manifest.json,PASS_A7FFCORE16ER_EXPANDED_ATLAS_FORENSIC_COMPLETE_READY_FOR_CORE16F,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE16F,002d4bf,reports/CRYPTO_A7FFCORE16F_NON_BASIS_SUPPLY_REPAIR_CONTRACT_20260601.md,runtime/a7ffcore16f_non_basis_supply_repair_contract,runtime/a7ffcore16f_non_basis_supply_repair_contract/a7ffcore16f_manifest.json,PASS_A7FFCORE16F_NON_BASIS_SUPPLY_REPAIR_CONTRACT_READY_FOR_CORE16FE,contract,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE16FE,002d4bf,reports/CRYPTO_A7FFCORE16FE_NON_BASIS_ATLAS_EXECUTION_20260601.md,runtime/a7ffcore16fe_non_basis_atlas_execution,runtime/a7ffcore16fe_non_basis_atlas_execution/a7ffcore16fe_manifest.json,HOLD_A7FFCORE16FE_NON_BASIS_ATLAS_SUPPLY_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,5
A7FF-CORE16FER,002d4bf,reports/CRYPTO_A7FFCORE16FER_NON_BASIS_ATLAS_FORENSIC_20260601.md,runtime/a7ffcore16fer_non_basis_atlas_forensic,runtime/a7ffcore16fer_non_basis_atlas_forensic/a7ffcore16fer_manifest.json,PASS_A7FFCORE16FER_NON_BASIS_FORENSIC_COMPLETE_READY_FOR_CORE16G,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,8
A7FF-CORE16G,002d4bf,reports/CRYPTO_A7FFCORE16G_FAMILY_NATIVE_INTERACTION_CONTRACT_20260601.md,runtime/a7ffcore16g_family_native_interaction_contract,runtime/a7ffcore16g_family_native_interaction_contract/a7ffcore16g_manifest.json,PASS_A7FFCORE16G_FAMILY_NATIVE_INTERACTION_CONTRACT_READY_FOR_CORE16GE,contract,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE16GE,888ed34,reports/CRYPTO_A7FFCORE16GE_FAMILY_NATIVE_INTERACTION_PROBE_20260601.md,runtime/a7ffcore16ge_family_native_interaction_probe,runtime/a7ffcore16ge_family_native_interaction_probe/a7ffcore16ge_manifest.json,HOLD_A7FFCORE16GE_INTERACTION_PROBE_SUPPLY_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,35
A7FF-CORE16GER,888ed34,reports/CRYPTO_A7FFCORE16GER_INTERACTION_PROBE_FORENSIC_20260601.md,runtime/a7ffcore16ger_interaction_probe_forensic,runtime/a7ffcore16ger_interaction_probe_forensic/a7ffcore16ger_manifest.json,PASS_A7FFCORE16GER_INTERACTION_FORENSIC_COMPLETE_READY_FOR_CORE16H,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE16H,888ed34,reports/CRYPTO_A7FFCORE16H_SECOND_PASS_INTERACTION_CONTRACT_20260601.md,runtime/a7ffcore16h_second_pass_interaction_contract,runtime/a7ffcore16h_second_pass_interaction_contract/a7ffcore16h_manifest.json,PASS_A7FFCORE16H_SECOND_PASS_INTERACTION_CONTRACT_READY_FOR_CORE16HE,contract,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE16HE,37a5102,reports/CRYPTO_A7FFCORE16HE_SECOND_PASS_INTERACTION_BREADTH_20260601.md,runtime/a7ffcore16he_second_pass_interaction_breadth,runtime/a7ffcore16he_second_pass_interaction_breadth/a7ffcore16he_manifest.json,HOLD_A7FFCORE16HE_SECOND_PASS_BREADTH_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,107
A7FF-CORE16HER,37a5102,reports/CRYPTO_A7FFCORE16HER_SECOND_PASS_FORENSIC_20260601.md,runtime/a7ffcore16her_second_pass_forensic,runtime/a7ffcore16her_second_pass_forensic/a7ffcore16her_manifest.json,PASS_A7FFCORE16HER_SECOND_PASS_FORENSIC_READY_FOR_CORE16I,diagnostic,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE16I,37a5102,reports/CRYPTO_A7FFCORE16I_BALANCED_PRESEED_QUEUE_AUDIT_20260601.md,runtime/a7ffcore16i_balanced_preseed_queue_audit,runtime/a7ffcore16i_balanced_preseed_queue_audit/a7ffcore16i_manifest.json,PASS_A7FFCORE16I_BALANCED_PRESEED_QUEUE_READY_FOR_NEARMISS_RESOLUTION,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,3
A7FF-CORE16J,37a5102,reports/CRYPTO_A7FFCORE16J_NEARMISS_RESOLUTION_AUDIT_20260601.md,runtime/a7ffcore16j_nearmiss_resolution_audit,runtime/a7ffcore16j_nearmiss_resolution_audit/a7ffcore16j_manifest.json,HOLD_A7FFCORE16J_STRICT_QUEUE_H2_FLOOR_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,6
A7FF-CORE16K,37a5102,reports/CRYPTO_A7FFCORE16K_H2_STRICT_FLOOR_REPAIR_CONTRACT_20260601.md,runtime/a7ffcore16k_h2_strict_floor_repair_contract,runtime/a7ffcore16k_h2_strict_floor_repair_contract/a7ffcore16k_manifest.json,PASS_A7FFCORE16K_H2_STRICT_FLOOR_REPAIR_CONTRACT_READY_FOR_CORE16KE,contract,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE16KE,093ff03,reports/CRYPTO_A7FFCORE16KE_H2_STRICT_FLOOR_EXECUTION_20260601.md,runtime/a7ffcore16ke_h2_strict_floor_execution,runtime/a7ffcore16ke_h2_strict_floor_execution/a7ffcore16ke_manifest.json,HOLD_A7FFCORE16KE_H2_STRICT_FLOOR_REPAIR_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,28
A7FF-CORE16KR,093ff03,reports/CRYPTO_A7FFCORE16KR_H2_REPAIR_FORENSIC_20260601.md,runtime/a7ffcore16kr_h2_repair_forensic,runtime/a7ffcore16kr_h2_repair_forensic/a7ffcore16kr_manifest.json,PASS_A7FFCORE16KR_H2_REPAIR_FORENSIC_COMPLETE_READY_FOR_CORE16M,diagnostic,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE16L,a2bb217,reports/CRYPTO_A7FFCORE16L_STRICT_PRESEED_QUEUE_LOCK_20260601.md,runtime/a7ffcore16l_strict_preseed_queue_lock,runtime/a7ffcore16l_strict_preseed_queue_lock/a7ffcore16l_manifest.json,PASS_A7FFCORE16L_STRICT_PRESEED_QUEUE_LOCKED_READY_FOR_CORE17_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE16M,093ff03,reports/CRYPTO_A7FFCORE16M_H2_FLOOR_ARBITRATION_CONTRACT_20260601.md,runtime/a7ffcore16m_h2_floor_arbitration_contract,runtime/a7ffcore16m_h2_floor_arbitration_contract/a7ffcore16m_manifest.json,PASS_A7FFCORE16M_H2_FLOOR_RETAINED_READY_FOR_CORE16ME,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE16ME,a2bb217,reports/CRYPTO_A7FFCORE16ME_BROADER_H2_REPAIR_EXECUTION_20260601.md,runtime/a7ffcore16me_broader_h2_repair_execution,runtime/a7ffcore16me_broader_h2_repair_execution/a7ffcore16me_manifest.json,PASS_A7FFCORE16ME_H2_FLOOR_REPAIRED_READY_FOR_CORE16L,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,33
A7FF-CORE16R,2ff1edc,reports/CRYPTO_A7FFCORE16R_PRIMITIVE_ATLAS_SUPPLY_REPAIR_20260601.md,runtime/a7ffcore16r_primitive_atlas_supply_repair,runtime/a7ffcore16r_primitive_atlas_supply_repair/a7ffcore16r_manifest.json,PASS_A7FFCORE16R_PRIMITIVE_ATLAS_SUPPLY_REPAIR_READY_FOR_CORE16E,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE17,a2bb217,reports/CRYPTO_A7FFCORE17_OBJECTIVE_SEED_POLICY_CONTRACT_20260601.md,runtime/a7ffcore17_objective_seed_policy_contract,runtime/a7ffcore17_objective_seed_policy_contract/a7ffcore17_manifest.json,PASS_A7FFCORE17_OBJECTIVE_SEED_POLICY_CONTRACT_READY_FOR_CORE17E,contract,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE17E,a2bb217,reports/CRYPTO_A7FFCORE17E_OBJECTIVE_SEED_PACKET_CONSTRUCTION_20260601.md,runtime/a7ffcore17e_objective_seed_packet_construction,runtime/a7ffcore17e_objective_seed_packet_construction/a7ffcore17e_manifest.json,PASS_A7FFCORE17E_OBJECTIVE_SEED_PACKET_READY_FOR_CORE18_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE18,a2bb217,reports/CRYPTO_A7FFCORE18_BOUNDED_REPLAY_PREFLIGHT_CONTRACT_20260601.md,runtime/a7ffcore18_bounded_replay_preflight_contract,runtime/a7ffcore18_bounded_replay_preflight_contract/a7ffcore18_manifest.json,PASS_A7FFCORE18_BOUNDED_REPLAY_PREFLIGHT_CONTRACT_READY_FOR_CORE18E,contract,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE18E,a2bb217,reports/CRYPTO_A7FFCORE18E_BOUNDED_REPLAY_PREFLIGHT_20260601.md,runtime/a7ffcore18e_bounded_replay_preflight,runtime/a7ffcore18e_bounded_replay_preflight/a7ffcore18e_manifest.json,PASS_A7FFCORE18E_BOUNDED_REPLAY_PREFLIGHT_READY_FOR_CORE19_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE19,a2bb217,reports/CRYPTO_A7FFCORE19_BOUNDED_REPLAY_CONTRACT_20260601.md,runtime/a7ffcore19_bounded_replay_contract,runtime/a7ffcore19_bounded_replay_contract/a7ffcore19_manifest.json,PASS_A7FFCORE19_BOUNDED_REPLAY_CONTRACT_READY_FOR_CORE19E,contract,False,True,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE19E,4d5f416,reports/CRYPTO_A7FFCORE19E_BOUNDED_REPLAY_EXECUTION_20260601.md,runtime/a7ffcore19e_bounded_replay_execution,runtime/a7ffcore19e_bounded_replay_execution/a7ffcore19e_manifest.json,HOLD_A7FFCORE19E_BOUNDED_REPLAY_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,6
A7FF-CORE19R,4d5f416,reports/CRYPTO_A7FFCORE19R_BOUNDED_REPLAY_FORENSIC_20260601.md,runtime/a7ffcore19r_bounded_replay_forensic,runtime/a7ffcore19r_bounded_replay_forensic/a7ffcore19r_manifest.json,PASS_A7FFCORE19R_BOUNDED_REPLAY_FORENSIC_COMPLETE_READY_FOR_CORE19S,diagnostic,False,False,False,False,False,,,valid_or_historical_record,,5
