candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay
e7_adversarial_null_wrong_lag_control_s3_03897,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3897,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",a7b8755b13c8209d,6,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.983,True
e7_adversarial_null_wrong_lag_control_s3_04182,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,4182,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",0dc40e95ac726595,6,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.983,True
e7_adversarial_null_wrong_lag_control_s3_04732,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,4732,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",701df4b849fe3296,12,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.983,True
e7_adversarial_null_wrong_lag_control_s3_04740,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,4740,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",674b8dd65d3918a8,6,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.983,True
e7_adversarial_null_wrong_lag_control_s3_00860,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,860,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",f2e72d6e314c9279,24,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.982,True
e7_adversarial_null_wrong_lag_control_s3_01037,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,1037,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",5628eb18ce639d88,24,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.982,True
e7_adversarial_null_wrong_lag_control_s3_01922,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,1922,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",52dccbb7c82456c8,24,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.982,True
e7_adversarial_null_wrong_lag_control_s3_02720,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,2720,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",c2478172beb25aa8,24,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.982,True
e7_adversarial_null_wrong_lag_control_s3_04488,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,4488,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(funding_rate_z_24),ZScore(premium_index))",16be0acb0f00e077,6,funding_rate_z_24;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.982,True
e7_adversarial_null_wrong_lag_control_s3_00035,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,35,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",330ecc6423a0bf9b,24,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.981,True
e7_adversarial_null_wrong_lag_control_s3_01100,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,1100,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",7b1261bf30996f29,24,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.981,True
e7_adversarial_null_wrong_lag_control_s3_01886,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,1886,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",1faf243404ce0638,24,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.981,True
e7_adversarial_null_wrong_lag_control_s3_03262,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3262,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",2c4d41a1cbfa330c,12,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.981,True
e7_adversarial_null_wrong_lag_control_s3_03825,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3825,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",c3ccf4a2d47d9a38,6,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.981,True
e7_adversarial_null_wrong_lag_control_s3_00832,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,832,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",891d666f2a8859ce,12,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.98,True
e7_adversarial_null_wrong_lag_control_s3_02463,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,2463,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(funding_rate_z_24),ZScore(premium_index))",6dada54e5da9b651,6,funding_rate_z_24;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.98,True
e7_adversarial_null_wrong_lag_control_s3_02677,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,2677,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",479283b552257cdc,12,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.98,True
e7_adversarial_null_wrong_lag_control_s3_03585,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3585,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",3539f7431de20000,6,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.98,True
e7_adversarial_null_wrong_lag_control_s3_00128,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,128,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(funding_rate_z_24),ZScore(premium_index))",acbc892c4512878c,24,funding_rate_z_24;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.979,True
e7_adversarial_null_wrong_lag_control_s3_00286,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,286,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",5126227dce984fa3,12,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.979,True
e7_adversarial_null_wrong_lag_control_s3_00370,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,370,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",c32fd86164d42ed3,12,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.979,True
e7_adversarial_null_wrong_lag_control_s3_02536,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,2536,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",0a583cfda50bf38d,12,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.979,True
e7_adversarial_null_wrong_lag_control_s3_00445,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,445,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",3bd7b72cd0cf5191,12,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.978,True
e7_adversarial_null_wrong_lag_control_s3_02764,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,2764,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",fac58be0f2835c6b,12,mark_index_ratio;ret_12,basis;price,Mul;Rank;ZScore,2,False,False,0.978,True
e7_adversarial_null_wrong_lag_control_s3_00686,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,686,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",1354f0b9a682fa25,24,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.977,True
e7_adversarial_null_wrong_lag_control_s3_00769,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,769,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",56db2869c9a925bc,12,mark_index_ratio;ret_12,basis;price,Mul;Rank;ZScore,2,False,False,0.977,True
e7_adversarial_null_wrong_lag_control_s3_03030,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3030,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",05f56cf570839cf2,6,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.977,True
e7_adversarial_null_wrong_lag_control_s3_04130,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,4130,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",f0220665f2167050,24,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.977,True
e7_adversarial_null_wrong_lag_control_s3_00088,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,88,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(funding_rate_z_24),ZScore(premium_index))",ae68f11a08f6a43a,12,funding_rate_z_24;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.976,True
e7_adversarial_null_wrong_lag_control_s3_00441,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,441,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",0be1ea4591b1933f,6,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.976,True
e7_adversarial_null_wrong_lag_control_s3_00971,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,971,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",dd86dc84c57c298f,24,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.976,True
e7_adversarial_null_wrong_lag_control_s3_02926,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,2926,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",d98d79526d053eaa,12,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.976,True
e7_adversarial_null_wrong_lag_control_s3_03611,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3611,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",40421f2b00b798fd,24,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.976,True
e7_adversarial_null_wrong_lag_control_s3_04000,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,4000,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",44cb21648e2c4a2b,12,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.976,True
e7_adversarial_null_wrong_lag_control_s3_00945,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,945,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",34b083814ee5c99d,6,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.975,True
e7_adversarial_null_wrong_lag_control_s3_01051,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,1051,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",30394086b930621f,12,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.975,True
e7_adversarial_null_wrong_lag_control_s3_01896,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,1896,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",aeb465bbca1e1bf5,6,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.975,True
e7_adversarial_null_wrong_lag_control_s3_03069,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3069,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",6de2c923aa8c567d,6,mark_index_ratio;ret_12,basis;price,Mul;Rank;ZScore,2,False,False,0.975,True
e7_adversarial_null_wrong_lag_control_s3_03390,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3390,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",100459f7936677be,6,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.975,True
e7_adversarial_null_wrong_lag_control_s3_04810,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,4810,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",2fca0c2154fe9f3d,12,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.975,True
e7_adversarial_null_wrong_lag_control_s3_00594,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,594,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",b2bdf43efe20c1f0,6,mark_index_ratio;ret_12,basis;price,Mul;Rank;ZScore,2,False,False,0.974,True
e7_adversarial_null_wrong_lag_control_s3_00726,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,726,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",c978fe068d0ddb58,6,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.974,True
e7_adversarial_null_wrong_lag_control_s3_00744,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,744,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",ead4f7113206d2d2,6,mark_index_ratio;ret_12,basis;price,Mul;Rank;ZScore,2,False,False,0.974,True
e7_adversarial_null_wrong_lag_control_s3_01835,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,1835,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",21f7e91856a070b1,24,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.974,True
e7_adversarial_null_wrong_lag_control_s3_03208,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3208,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(funding_rate_z_24),ZScore(premium_index))",2a98061b6860975f,12,funding_rate_z_24;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.974,True
e7_adversarial_null_wrong_lag_control_s3_03972,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,3972,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",53dbd57d9ed7b3ee,6,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.974,True
e7_adversarial_null_wrong_lag_control_s3_00420,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,420,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",da5127c1b4217659,6,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.973,True
e7_adversarial_null_wrong_lag_control_s3_02202,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,2202,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",56bd5ebc0e317e6e,6,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.973,True
e7_adversarial_null_wrong_lag_control_s3_02913,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,3,2913,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(funding_rate_z_24),ZScore(premium_index))",61f0f5c7fa33bec3,6,funding_rate_z_24;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.973,True
e7_adversarial_null_wrong_lag_control_s4_00921,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,921,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",d2475e143003d605,12,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.999,True
e7_adversarial_null_wrong_lag_control_s4_00975,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,975,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",ee55e1a41cc0b529,12,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.999,True
e7_adversarial_null_wrong_lag_control_s4_02165,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,2165,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",5b9d265a69ff1ea3,6,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.999,True
e7_adversarial_null_wrong_lag_control_s4_02592,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,2592,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(funding_rate_z_24),ZScore(premium_index))",6298b4e6a260dbda,12,funding_rate_z_24;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.999,True
e7_adversarial_null_wrong_lag_control_s4_03385,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,3385,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",c7ab43e1b7344104,24,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.999,True
e7_adversarial_null_wrong_lag_control_s4_04091,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,4091,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",f287464d590c75c7,6,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.999,True
e7_adversarial_null_wrong_lag_control_s4_04307,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,4307,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(funding_rate_z_24),ZScore(premium_index))",886d8b53488ecd3f,6,funding_rate_z_24;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.999,True
e7_adversarial_null_wrong_lag_control_s4_04332,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,4332,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(funding_rate_z_24),ZScore(premium_index))",eed4003a77068990,12,funding_rate_z_24;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.999,True
e7_adversarial_null_wrong_lag_control_s4_04540,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,4540,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",8cedc94dce9bfe2f,24,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.999,True
e7_adversarial_null_wrong_lag_control_s4_01825,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,1825,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",60a7f54eb98840ac,24,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.998,True
e7_adversarial_null_wrong_lag_control_s4_02800,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,2800,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",ed7f22bcf854ec0c,24,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.998,True
e7_adversarial_null_wrong_lag_control_s4_03645,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,3645,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",8671b92ac0a7041f,12,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.998,True
e7_adversarial_null_wrong_lag_control_s4_00355,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,355,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",c415c311a427e13f,24,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.997,True
e7_adversarial_null_wrong_lag_control_s4_01341,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,1341,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",ffc666a94a76502e,12,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.997,True
e7_adversarial_null_wrong_lag_control_s4_01393,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,1393,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",1d1a57a373fec7ad,24,mark_index_ratio;ret_12,basis;price,Mul;Rank;ZScore,2,False,False,0.997,True
e7_adversarial_null_wrong_lag_control_s4_03103,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,3103,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",a7b182f74ab3bdad,24,mark_index_ratio;ret_12,basis;price,Mul;Rank;ZScore,2,False,False,0.997,True
e7_adversarial_null_wrong_lag_control_s4_03181,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,3181,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",661b7f0aff12c62d,24,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.997,True
e7_adversarial_null_wrong_lag_control_s4_04199,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,4199,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",3e586b2861051246,6,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.997,True
e7_adversarial_null_wrong_lag_control_s4_04699,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,4699,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",56682a5a81a4d023,24,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.997,True
e7_adversarial_null_wrong_lag_control_s4_00033,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,33,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",09d568d7ea0cf9bb,12,mark_index_ratio;ret_12,basis;price,Mul;Rank;ZScore,2,False,False,0.996,True
e7_adversarial_null_wrong_lag_control_s4_01339,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,1339,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",886bb517853eb078,24,latest_known_funding_rate;premium_index,basis;funding,Mul;Rank;ZScore,2,False,False,0.996,True
e7_adversarial_null_wrong_lag_control_s4_01611,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,1611,adversarial_null_wrong_lag,placebo,sign_flip,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",84c139c80e9f6f37,12,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.996,True
e7_adversarial_null_wrong_lag_control_s4_04473,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,4473,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",5e9b8b90ebf85c95,12,mark_index_ratio;ret_12,basis;price,Mul;Rank;ZScore,2,False,False,0.996,True
e7_adversarial_null_wrong_lag_control_s4_04721,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,4721,adversarial_null_wrong_lag,placebo,wrong_lag_stale_24h,"Mul(Rank(latest_known_funding_rate),ZScore(mark_index_ratio))",c026aa223ac859ac,6,latest_known_funding_rate;mark_index_ratio,basis;funding,Mul;Rank;ZScore,2,False,False,0.996,True
e7_adversarial_null_wrong_lag_control_s4_04980,E7_adversarial_null_wrong_lag_control,E7_adversarial_null_wrong_lag_control,4,4980,adversarial_null_wrong_lag,placebo,time_shuffle,"Mul(Rank(ret_12),ZScore(funding_rate_z_24))",815c94d7bab6375f,12,funding_rate_z_24;ret_12,funding;price,Mul;Rank;ZScore,2,False,False,0.996,True
