blueprint_id,expression,a7ls_lane,lane_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,skeleton_key,production_key,source_stage,source_seed_id,checkpoint_group
a7ls15_d696cd2a83d3d9bb,"Clip(ZScore(top_long_short_account_ratio_last),-3,3)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,clip_z,,skel_8a3e91f81074ce44,prod_9b4dce4ffedb5075,A7LS-14,,chk_d314713ea7894438
a7ls15_c8bf47365ddb9eb3,"Sub(Delta(basis_abs_state,120),Mean(index_close,8))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,sub,basis_abs_state,index_close,basis_premium_like,price_like,delta_120h,mean_8h,skel_8727d93aac220fc6,prod_5c61e5e74868a4a7,A7LS-14,,chk_997833f202101444
a7ls15_ff96bb58c6ad343e,"Mean(Mul(Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(volume_volatility_ratio_168h,24)))),Abs(ZScore(Mean(age_percentile_active_universe,24)))),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,listing_age_like|regime_state|listing_age_like,seed_smooth_mul,a7ls9_b45bcf9f12dbe4c1,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,abs_zmean_24h,skel_dff28dae4a0a5fcc,prod_cd53a970d8e2ac59,A7LS-13,a7ls9_b45bcf9f12dbe4c1,chk_418cca1c14305bdb
a7ls15_7521dcaf3c2e9468,"Delta(top_long_short_account_ratio_last,1)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,delta_1h,,skel_1d39996e97d5ace0,prod_678968c880b186cc,A7LS-14,,chk_5104b99f13e12e09
a7ls15_d0aa6c4b95736375,"Mul(Delta(basis_abs_state,120),Sign(Mean(Mean(age_x_liquidity,336),24)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,state_gate,basis_abs_state,age_x_liquidity,basis_premium_like,listing_age_like,delta_120h,mean_336h,skel_c614d64ff6a8da31,prod_bc742333647273e7,A7LS-14,,chk_806cccda9b7322c7
a7ls15_40c8be71e848dc35,"Mul(Delta(Mul(Abs(ZScore(Mean(realized_vol_168h,48))),ZScore(Mean(volume_volatility_ratio_168h,48))),4),ZScore(Decay(age_percentile_active_universe,24)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|volume_volatility_ratio_168h|listing_age_like,seed_relative_shock,a7ls9_606d17a2011da024,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,decay_24h,skel_a0eb9ab22d6f3b26,prod_df6b8a8bc9e99f2f,A7LS-13,a7ls9_606d17a2011da024,chk_ece8673b8b416f8d
a7ls15_f83974414ea84d4d,"Mean(top_long_short_account_ratio_last,1)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,mean_1h,,skel_1d39996e97d5ace0,prod_6423fc3d83adfdf8,A7LS-14,,chk_5104b99f13e12e09
a7ls15_ae8d6aed0f031df8,"Sub(Delta(basis_abs_state,120),Mean(top_long_short_account_ratio_last,8))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,sub,basis_abs_state,top_long_short_account_ratio_last,basis_premium_like,positioning_like,delta_120h,mean_8h,skel_8727d93aac220fc6,prod_ba8f08bcc96adde4,A7LS-14,,chk_fe5e916c3a7ee45f
a7ls15_b78e3f9f01c6fbab,"Mul(Sub(CSRank(Mul(Abs(ZScore(Mean(premium_close_bps,168))),ZScore(Mean(open_interest_value_last,168)))),CSRank(TSRank(age_percentile_active_universe,24))),Sign(TSRank(age_percentile_active_universe,24)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|listing_age_like,seed_signed_spread,a7ls9_a2eab9873da00d14,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,tsrank_24h,skel_180746ce0e6f8f89,prod_6a905204fecf1f53,A7LS-13,a7ls9_a2eab9873da00d14,chk_51851e2a2190cd23
a7ls15_5a1372724e392322,"ZScore(Mean(top_long_short_account_ratio_last,1))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,zmean_1h,,skel_a311ee3fdacdeca2,prod_719dc1d449b2edc2,A7LS-14,,chk_5e43ce22a3ed161e
a7ls15_3fb4b1ec9d440aab,"Sub(Delta(basis_abs_state,120),Mean(premium_abs_state,8))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like,sub,basis_abs_state,premium_abs_state,basis_premium_like,basis_premium_like,delta_120h,mean_8h,skel_8727d93aac220fc6,prod_a8fa91fd556edf43,A7LS-14,,chk_df69c46edcfb2ec8
a7ls15_3dadd3fb0251c2f2,"Mul(ZScore(Mean(volume_volatility_ratio_168h,48)),Delta(age_percentile_active_universe,72))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|listing_age_like,seed_mul,a7ls9_516eed52d75aa727,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,delta_72h,skel_eaa129218e1e1a2f,prod_19b375c49b5b25c7,A7LS-13,a7ls9_516eed52d75aa727,chk_5b26decf087a4b58
a7ls15_7d1f153c19b20395,"Abs(ZScore(Mean(top_long_short_account_ratio_last,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,abs_zmean_1h,,skel_1926552988410ac0,prod_18cbc555bda596cd,A7LS-14,,chk_258ecba4308f4b11
a7ls15_afbc699a805f0a6f,"Sub(CSRank(Delta(premium_abs_state,120)),CSRank(Mean(realized_vol_72h,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,spread_rank,premium_abs_state,realized_vol_72h,basis_premium_like,volatility_like,delta_120h,mean_8h,skel_bcb165b7818f5d85,prod_7b3291814ecf2497,A7LS-14,,chk_c614d61edc1b3ee4
a7ls15_418b1bf72fb2e37f,"Sub(ZScore(Mean(volume_volatility_ratio_168h,24)),Mean(age_percentile_active_universe,72))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|listing_age_like,seed_sub,a7ls9_37dceefef1275afb,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,mean_72h,skel_eaa129218e1e1a2f,prod_88118ff873c36147,A7LS-13,a7ls9_37dceefef1275afb,chk_89d7ac176d7ee46d
a7ls15_eb8cba8a5281bcd0,"Decay(top_long_short_account_ratio_last,1)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,decay_1h,,skel_1d39996e97d5ace0,prod_79a462406d8b77ce,A7LS-14,,chk_5104b99f13e12e09
a7ls15_e54df3b98c7e6825,"Sub(CSRank(Delta(premium_abs_state,120)),CSRank(Mean(trade_count,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,spread_rank,premium_abs_state,trade_count,basis_premium_like,liquidity_like,delta_120h,mean_8h,skel_bcb165b7818f5d85,prod_913c9f9c32557e14,A7LS-14,,chk_f11855f8c6a0ac9f
a7ls15_ceae687ddd3bd869,"Mul(Mul(Abs(ZScore(Mean(volume_volatility_ratio_168h,12))),ZScore(Mean(volume_volatility_ratio_168h,12))),Sign(ZScore(Mean(age_percentile_active_universe,72))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|volume_volatility_ratio_168h|listing_age_like,seed_gated_sign,a7ls9_027c5a5ab9db998a,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,zmean_72h,skel_d6e7a606066a190d,prod_0deedae51494da64,A7LS-13,a7ls9_027c5a5ab9db998a,chk_3ce71119a1828752
a7ls15_c25cd36ac4c13391,"TSRank(top_long_short_account_ratio_last,1)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,tsrank_1h,,skel_1d39996e97d5ace0,prod_448ed6f733919d61,A7LS-14,,chk_5104b99f13e12e09
a7ls15_0c9b209afc05f626,"Sub(CSRank(Delta(premium_abs_state,120)),CSRank(Mean(index_close,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,premium_abs_state,index_close,basis_premium_like,price_like,delta_120h,mean_8h,skel_bcb165b7818f5d85,prod_2a5117832c1093f0,A7LS-14,,chk_4d63f3fa6f3a64d4
a7ls15_c31c36d6d57e7112,"Mean(Mul(Mul(Abs(ZScore(Mean(realized_vol_168h,12))),ZScore(Mean(volume_volatility_ratio_168h,12))),Abs(ZScore(Mean(age_percentile_active_universe,72)))),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|volume_volatility_ratio_168h|listing_age_like,seed_smooth_mul,a7ls9_5643d6073296ae92,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,abs_zmean_72h,skel_ef24a521a685c1b6,prod_95222b1fc21862c6,A7LS-13,a7ls9_5643d6073296ae92,chk_8d7fda437c13960b
a7ls15_8eb22a122f37c617,"Delta(top_long_short_account_ratio_last,2)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,delta_2h,,skel_1d39996e97d5ace0,prod_6e9861cc031e5027,A7LS-14,,chk_5104b99f13e12e09
a7ls15_af3e01db405c64ea,"Mul(Sub(CSRank(Delta(premium_abs_state,120)),CSRank(Mean(age_x_liquidity,336))),Sign(Mean(age_x_liquidity,336)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,signed_spread,premium_abs_state,age_x_liquidity,basis_premium_like,listing_age_like,delta_120h,mean_336h,skel_d2c2cd29eb5fbfcd,prod_26bc17f605420ba4,A7LS-14,,chk_b7b8814eb2ead606
a7ls15_9b08d1ecdb1fe9aa,"Mul(Delta(Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24)))),4),ZScore(Decay(age_percentile_active_universe,72)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|liquidity_rank_active_universe|listing_age_like,seed_relative_shock,a7ls9_b0eee4793300a610,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,decay_72h,skel_d521c5a17f425062,prod_05e400ccad55a27e,A7LS-13,a7ls9_b0eee4793300a610,chk_85173390c1ddbdf8
a7ls15_e076b2f932789465,"Mean(top_long_short_account_ratio_last,2)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,mean_2h,,skel_1d39996e97d5ace0,prod_f4b5917b067a9600,A7LS-14,,chk_5104b99f13e12e09
a7ls15_ad2b582b38f45a7e,"Sub(CSRank(Delta(premium_abs_state,120)),CSRank(Mean(top_long_short_account_ratio_last,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,spread_rank,premium_abs_state,top_long_short_account_ratio_last,basis_premium_like,positioning_like,delta_120h,mean_8h,skel_bcb165b7818f5d85,prod_d9def5259f0a5d15,A7LS-14,,chk_b9598dceba868ff6
a7ls15_75078112ad6841f5,"Mul(Sub(CSRank(Mul(Abs(ZScore(Mean(premium_close_bps,72))),Sign(ZScore(Mean(age_x_volatility,72))))),CSRank(TSRank(age_percentile_active_universe,72))),Sign(TSRank(age_percentile_active_universe,72)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|listing_age_like,seed_signed_spread,a7ls9_f39b206ab8e2b215,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,tsrank_72h,skel_d57bbdba1e115835,prod_ed85819141c0e494,A7LS-13,a7ls9_f39b206ab8e2b215,chk_2d018a73a74e2e6e
a7ls15_a4b6b1c89b36dc10,"ZScore(Mean(top_long_short_account_ratio_last,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,zmean_2h,,skel_a311ee3fdacdeca2,prod_4cec91956f811661,A7LS-14,,chk_5e43ce22a3ed161e
a7ls15_8955c72da019e85a,"Sub(CSRank(Delta(premium_abs_state,120)),CSRank(Mean(mark_index_basis_bps,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like,spread_rank,premium_abs_state,mark_index_basis_bps,basis_premium_like,basis_premium_like,delta_120h,mean_8h,skel_bcb165b7818f5d85,prod_3a2d80674cc57694,A7LS-14,,chk_d27dc75cc68f4b8f
a7ls15_c2a4691fd10971e6,"Mul(Mul(Delta(realized_vol_72h,336),ZScore(Mean(liquidity_rank_active_universe,336))),Delta(age_percentile_active_universe,168))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|listing_age_like,seed_mul,a7ls9_af5e4ea972785e6c,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,delta_168h,skel_0502920317c04faa,prod_469df91e6bad5266,A7LS-13,a7ls9_af5e4ea972785e6c,chk_040b048aa39d100f
a7ls15_328d5cf00f04c3c3,"Abs(ZScore(Mean(top_long_short_account_ratio_last,2)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,abs_zmean_2h,,skel_1926552988410ac0,prod_ba382ac895172c93,A7LS-14,,chk_258ecba4308f4b11
a7ls15_b064eb420ce436c3,"Mul(Delta(mark_index_basis_bps,120),Sign(ZScore(Mean(realized_vol_168h,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,gated_sign,mark_index_basis_bps,realized_vol_168h,basis_premium_like,volatility_like,delta_120h,zmean_8h,skel_156d0fafafecde17,prod_e69cd3e502fbef66,A7LS-14,,chk_82585292d5137070
a7ls15_bdea75307a238cef,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Mean(age_percentile_active_universe,168))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|positioning_like|listing_age_like,seed_sub,a7ls9_877419e7f0b8bf0e,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,mean_168h,skel_eaa129218e1e1a2f,prod_f8b2bc4a255cee29,A7LS-13,a7ls9_877419e7f0b8bf0e,chk_cf22f6f8bbee5faf
a7ls15_ea96839512f4d108,"Decay(top_long_short_account_ratio_last,2)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,decay_2h,,skel_1d39996e97d5ace0,prod_8e41206dba735ff0,A7LS-14,,chk_5104b99f13e12e09
a7ls15_15090f50820a6770,"Mul(Delta(mark_index_basis_bps,120),Sign(ZScore(Mean(log_quote_volume_168h,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,gated_sign,mark_index_basis_bps,log_quote_volume_168h,basis_premium_like,liquidity_like,delta_120h,zmean_8h,skel_156d0fafafecde17,prod_608e9a27f5fa8984,A7LS-14,,chk_c4dac119868de85f
a7ls15_3292173840771137,"Mul(Mul(Delta(premium_close_bps,12),ZScore(Mean(open_interest_value_last,12))),Sign(ZScore(Mean(age_percentile_active_universe,168))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|listing_age_like,seed_gated_sign,a7ls9_ffe3eb90cbdae18a,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,zmean_168h,skel_064b3d98122baa64,prod_91ad0795e8f7d3d0,A7LS-13,a7ls9_ffe3eb90cbdae18a,chk_268cbb0d17d44099
a7ls15_e588325da5b5e58c,"TSRank(top_long_short_account_ratio_last,2)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,tsrank_2h,,skel_1d39996e97d5ace0,prod_82d303aa7609ca3c,A7LS-14,,chk_5104b99f13e12e09
a7ls15_2a20fb30499092be,"Mul(Delta(mark_index_basis_bps,120),Sign(ZScore(Mean(trade_return_1h,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,gated_sign,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,delta_120h,zmean_8h,skel_156d0fafafecde17,prod_33c9680bd44f0d46,A7LS-14,,chk_ebbecbe1db117455
a7ls15_a884acbc54462e30,"Mean(Mul(Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336))),Abs(ZScore(Mean(age_percentile_active_universe,168)))),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|listing_age_like,seed_smooth_mul,a7ls9_1920f31cd91f269e,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,abs_zmean_168h,skel_7dd09b9431bdefe2,prod_a1f937b270c11c61,A7LS-13,a7ls9_1920f31cd91f269e,chk_683844954a84599d
a7ls15_62c4512a74be1fbd,"Delta(top_long_short_account_ratio_last,3)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,delta_3h,,skel_1d39996e97d5ace0,prod_7bfa0aa64cad8f4a,A7LS-14,,chk_5104b99f13e12e09
a7ls15_1441d67230a50e1e,"Mul(Delta(Delta(mark_index_basis_bps,120),4),ZScore(ZScore(Mean(age_x_volatility,336))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,relative_shock,mark_index_basis_bps,age_x_volatility,basis_premium_like,listing_age_like,delta_120h,zmean_336h,skel_f89a6e67ef647a58,prod_adb682d54885461e,A7LS-14,,chk_3ef717a24b9d54d5
a7ls15_323143b83593b125,"Mul(Delta(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8))),4),ZScore(Decay(age_percentile_active_universe,168)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|age_x_liquidity|listing_age_like,seed_relative_shock,a7ls9_982bcce5eed1ffc6,age_percentile_active_universe,a7ls13_seed,listing_age_like,seed_expression,decay_168h,skel_a0eb9ab22d6f3b26,prod_580b25a187f97f53,A7LS-13,a7ls9_982bcce5eed1ffc6,chk_43d72fce3f7f41a1
a7ls15_e3c643bccaf59e81,"Mean(top_long_short_account_ratio_last,3)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,mean_3h,,skel_1d39996e97d5ace0,prod_05a081c793295b24,A7LS-14,,chk_5104b99f13e12e09
a7ls15_6289a9655d0684a4,"Mul(Delta(mark_index_basis_bps,120),Sign(ZScore(Mean(top_long_short_account_ratio_mean,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,gated_sign,mark_index_basis_bps,top_long_short_account_ratio_mean,basis_premium_like,positioning_like,delta_120h,zmean_8h,skel_156d0fafafecde17,prod_4437dfffeaf2b205,A7LS-14,,chk_bce8a1642623d600
a7ls15_35795f20f6e21774,"Mul(Sub(CSRank(Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168)))),CSRank(TSRank(liquidity_cycle_state,168))),Sign(TSRank(liquidity_cycle_state,168)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|regime_state,seed_signed_spread,a7ls9_13b0747d7cd8a637,liquidity_cycle_state,a7ls13_seed,regime_state,seed_expression,tsrank_168h,skel_e5e0fe9d8d8d51e1,prod_2361e17e602ea224,A7LS-13,a7ls9_13b0747d7cd8a637,chk_a500ce27c6018836
a7ls15_84b236efe5d739af,"ZScore(Mean(top_long_short_account_ratio_last,3))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,zmean_3h,,skel_a311ee3fdacdeca2,prod_a284d9d59e7d3a7a,A7LS-14,,chk_5e43ce22a3ed161e
a7ls15_4dcb10bc414ecf8d,"Mul(Delta(mark_index_basis_bps,120),Sign(ZScore(Mean(mark_trade_basis_bps,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like,gated_sign,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,delta_120h,zmean_8h,skel_156d0fafafecde17,prod_51dd3bdcf5c5109d,A7LS-14,,chk_6cc6e2246eca9016
a7ls15_cb566721c190852e,"Mul(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168))),Delta(liquidity_cycle_state,336))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|regime_state,seed_mul,a7ls9_db1bf403691c180d,liquidity_cycle_state,a7ls13_seed,regime_state,seed_expression,delta_336h,skel_0502920317c04faa,prod_71c621810b4732d2,A7LS-13,a7ls9_db1bf403691c180d,chk_08251ce32cdd90cc
a7ls15_4564a40d262900d2,"Abs(ZScore(Mean(top_long_short_account_ratio_last,3)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,abs_zmean_3h,,skel_1926552988410ac0,prod_fef6fb1b542a7b21,A7LS-14,,chk_258ecba4308f4b11
a7ls15_929e0945da18cdb7,"SafeDiv(Mean(mark_trade_basis_bps,120),Abs(ZScore(Mean(realized_vol_168h,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,safe_div_abs,mark_trade_basis_bps,realized_vol_168h,basis_premium_like,volatility_like,mean_120h,zmean_8h,skel_156d0fafafecde17,prod_d8aea74143189ca9,A7LS-14,,chk_60eb7c7c30559b48
a7ls15_3bc64a6660b8ec5c,"Sub(Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),Mean(liquidity_cycle_state,336))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|regime_state,seed_sub,a7ls9_d7a773685af27a8b,liquidity_cycle_state,a7ls13_seed,regime_state,seed_expression,mean_336h,skel_c423918d578f476b,prod_ae9283d899d35998,A7LS-13,a7ls9_d7a773685af27a8b,chk_a47b76bea5d3be4b
a7ls15_7692f0f131ff1c6f,"Decay(top_long_short_account_ratio_last,3)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,decay_3h,,skel_1d39996e97d5ace0,prod_cb9a256635b04383,A7LS-14,,chk_5104b99f13e12e09
a7ls15_d36c6efa16631882,"SafeDiv(Mean(mark_trade_basis_bps,120),Abs(ZScore(Mean(log_quote_volume_168h,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,safe_div_abs,mark_trade_basis_bps,log_quote_volume_168h,basis_premium_like,liquidity_like,mean_120h,zmean_8h,skel_156d0fafafecde17,prod_fc0c911453d67567,A7LS-14,,chk_10a276aadff3b339
a7ls15_6175d692d53dde4e,"Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Sign(ZScore(Mean(liquidity_cycle_state,336))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|regime_state,seed_gated_sign,a7ls9_0c00218805a15710,liquidity_cycle_state,a7ls13_seed,regime_state,seed_expression,zmean_336h,skel_2a37813b63855131,prod_f64336433ded8680,A7LS-13,a7ls9_0c00218805a15710,chk_502e51da99d89211
a7ls15_6986683b76da7fee,"TSRank(top_long_short_account_ratio_last,3)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,tsrank_3h,,skel_1d39996e97d5ace0,prod_b4d0bb104e428529,A7LS-14,,chk_5104b99f13e12e09
a7ls15_29860afb6bc5600d,"SafeDiv(Mean(mark_trade_basis_bps,120),Abs(ZScore(Mean(trade_return_1h,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,safe_div_abs,mark_trade_basis_bps,trade_return_1h,basis_premium_like,price_like,mean_120h,zmean_8h,skel_156d0fafafecde17,prod_5d319bb91e70049b,A7LS-14,,chk_64ee36316056496e
