blueprint_id,semantic_pair,motif,mutation_kind,field_count,fields,expression,unresolved_fields,contract_drift_fields,field_routes,gate_decision
a7ls28b_eb32f4c1d8556d91,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,premium_close_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(premium_close_bps,48)),CSRank(Abs(ZScore(Mean(top_long_short_account_ratio_last,240))))),Sign(Sub(CSRank(TSRank(premium_close_bps,48)),CSRank(Abs(ZScore(Mean(top_long_short_account_ratio_last,240)))))))",,,premium_close_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_f6ff6036b8ea6c12,basis_premium_like|positioning_like,safe_div_abs,self_state_gate,2,premium_close_bps;top_long_short_account_ratio_mean,"Mul(SafeDiv(Delta(premium_close_bps,12),Abs(top_long_short_account_ratio_mean)),Sign(SafeDiv(Delta(premium_close_bps,12),Abs(top_long_short_account_ratio_mean))))",,,premium_close_bps:base_schema;top_long_short_account_ratio_mean:base_schema,PASS
a7ls28b_f556c7b245503574,open_interest_like|positioning_like|listing_age_like,seed_sub,self_state_gate,2,age_x_volatility;taker_buy_sell_volume_ratio_last,"Mul(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Decay(age_x_volatility,4)),Sign(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Decay(age_x_volatility,4))))",,age_x_volatility,age_x_volatility:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_67bedbfe26ee44b5,basis_premium_like|age_x_volatility|positioning_like,seed_mul,self_state_gate,3,age_x_volatility;basis_abs_168h;top_long_short_account_ratio_last,"Mul(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_long_short_account_ratio_last,12)))),Sign(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_long_short_account_ratio_last,12))))))",,age_x_volatility;basis_abs_168h,age_x_volatility:latent_schema;basis_abs_168h:latent_schema;top_long_short_account_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_626b04bf4ee16e3c,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,mark_trade_basis_bps;top_long_short_position_ratio_mean,"Mul(Sub(CSRank(ZScore(Mean(mark_trade_basis_bps,6))),CSRank(ZScore(Mean(top_long_short_position_ratio_mean,6)))),Sign(Sub(CSRank(ZScore(Mean(mark_trade_basis_bps,6))),CSRank(ZScore(Mean(top_long_short_position_ratio_mean,6))))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_mean:base_schema,PASS
a7ls28b_eaffc9f17173c7a7,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,global_long_short_account_ratio_last;premium_close_bps,"Mul(Sub(CSRank(TSRank(premium_close_bps,72)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,48)))),Sign(Sub(CSRank(TSRank(premium_close_bps,72)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,48))))))",,,global_long_short_account_ratio_last:base_schema;premium_close_bps:base_schema,PASS
a7ls28b_a1fb929590109f5c,basis_premium_like|positioning_like,safe_div_abs,self_state_gate,2,account_position_divergence;premium_close_bps,"Mul(SafeDiv(TSRank(premium_close_bps,6),Abs(Decay(account_position_divergence,240))),Sign(SafeDiv(TSRank(premium_close_bps,6),Abs(Decay(account_position_divergence,240)))))",,account_position_divergence,account_position_divergence:derived_dep_generated;premium_close_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b74c9d2afb0a12b1,open_interest_like|positioning_like|listing_age_like,seed_sub,self_state_gate,2,age_percentile_active_universe;taker_buy_sell_volume_ratio_last,"Mul(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),CSRank(age_percentile_active_universe)),Sign(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),CSRank(age_percentile_active_universe))))",,age_percentile_active_universe,age_percentile_active_universe:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_336df08344ca94fe,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,basis_dislocation_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(basis_dislocation_state,336))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(basis_dislocation_state,336)))))",,basis_dislocation_state,basis_dislocation_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_8d37823061429bd6,open_interest_like|positioning_like,safe_div_abs,self_state_gate,2,account_position_divergence;open_interest_change_24h,"Mul(SafeDiv(Abs(ZScore(Mean(open_interest_change_24h,168))),Abs(Decay(account_position_divergence,24))),Sign(SafeDiv(Abs(ZScore(Mean(open_interest_change_24h,168))),Abs(Decay(account_position_divergence,24)))))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_change_24h:latent_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_7aef2704911a5a48,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,rolling_coverage_168h;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,4))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,4)))))",,rolling_coverage_168h,rolling_coverage_168h:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_6e73686ab019a903,basis_premium_like|age_x_volatility|positioning_like,seed_sub,self_state_gate,3,age_x_volatility;basis_abs_168h;top_long_short_position_ratio_last,"Mul(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_last,2)),Sign(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_last,2))))",,age_x_volatility;basis_abs_168h,age_x_volatility:latent_schema;basis_abs_168h:latent_schema;top_long_short_position_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_e447a838153cacf9,basis_premium_like|age_x_volatility|positioning_like,seed_mul,self_state_gate,3,age_x_volatility;basis_abs_168h;top_global_account_divergence,"Mul(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,4)))),Sign(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,4))))))",,age_x_volatility;basis_abs_168h;top_global_account_divergence,age_x_volatility:latent_schema;basis_abs_168h:latent_schema;top_global_account_divergence:derived_dep_generated,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b1e70fa430d57334,open_interest_like|positioning_like|listing_age_like,seed_sub,self_state_gate,2,age_x_volatility;taker_buy_sell_volume_ratio_last,"Mul(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Mean(age_x_volatility,24)),Sign(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Mean(age_x_volatility,24))))",,age_x_volatility,age_x_volatility:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_521d35a64f76ffad,basis_premium_like|age_x_volatility|positioning_like,seed_sub,self_state_gate,3,age_x_volatility;basis_abs_168h;top_long_short_position_ratio_mean,"Mul(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_mean,3)),Sign(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_mean,3))))",,age_x_volatility;basis_abs_168h,age_x_volatility:latent_schema;basis_abs_168h:latent_schema;top_long_short_position_ratio_mean:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_c24f289164d037ac,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,basis_dislocation_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(basis_dislocation_state,8))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(basis_dislocation_state,8)))))",,basis_dislocation_state,basis_dislocation_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_cf3728947bf8cc7f,basis_premium_like|positioning_like,signed_spread,self_state_gate,2,account_position_divergence;premium_close_bps,"Mul(Mul(Sub(CSRank(Decay(premium_close_bps,8)),CSRank(Abs(ZScore(Mean(account_position_divergence,48))))),Sign(Abs(ZScore(Mean(account_position_divergence,48))))),Sign(Mul(Sub(CSRank(Decay(premium_close_bps,8)),CSRank(Abs(ZScore(Mean(account_position_divergence,48))))),Sign(Abs(ZScore(Mean(account_position_divergence,48)))))))",,account_position_divergence,account_position_divergence:derived_dep_generated;premium_close_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_e8062a234b8ef774,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,account_position_divergence;mark_trade_basis_bps,"Mul(Sub(CSRank(TSRank(mark_trade_basis_bps,12)),CSRank(Clip(ZScore(account_position_divergence),-3,3))),Sign(Sub(CSRank(TSRank(mark_trade_basis_bps,12)),CSRank(Clip(ZScore(account_position_divergence),-3,3)))))",,account_position_divergence,account_position_divergence:derived_dep_generated;mark_trade_basis_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_2266b0c5d2b3eb62,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,market_breadth_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,336))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,336)))))",,market_breadth_state,market_breadth_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_83bb3662e1adad87,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,basis_dislocation_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(basis_dislocation_state,24))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(basis_dislocation_state,24)))))",,basis_dislocation_state,basis_dislocation_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_50d90d3c1c0477c1,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,72))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,72)))))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_546a95856db89f7d,open_interest_like|positioning_like|listing_age_like,seed_sub,self_state_gate,2,age_x_volatility;taker_buy_sell_volume_ratio_last,"Mul(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Decay(age_x_volatility,8)),Sign(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Decay(age_x_volatility,8))))",,age_x_volatility,age_x_volatility:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_87246cad7e073880,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,rolling_coverage_168h;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,336))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,336)))))",,rolling_coverage_168h,rolling_coverage_168h:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b85e23cd91f525a2,basis_premium_like|positioning_like,signed_spread,self_state_gate,2,mark_index_basis_bps;top_long_short_account_ratio_mean,"Mul(Mul(Sub(CSRank(Delta(mark_index_basis_bps,12)),CSRank(Decay(top_long_short_account_ratio_mean,48))),Sign(Decay(top_long_short_account_ratio_mean,48))),Sign(Mul(Sub(CSRank(Delta(mark_index_basis_bps,12)),CSRank(Decay(top_long_short_account_ratio_mean,48))),Sign(Decay(top_long_short_account_ratio_mean,48)))))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_mean:base_schema,PASS
a7ls28b_9b73b47521fd192c,basis_premium_like|positioning_like,signed_spread,self_state_gate,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Mul(Mul(Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))),Sign(Mul(Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_8a1d721a23d6fe85,open_interest_like|positioning_like,safe_div_abs,self_state_gate,2,account_position_divergence;open_interest_value_last,"Mul(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,24))),Sign(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,24)))))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_value_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_6b64be4ce11b2c21,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,8))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,8)))))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_9ba78693d9a2294d,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,premium_close_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(Delta(premium_close_bps,24)),CSRank(Abs(ZScore(Mean(top_long_short_account_ratio_last,72))))),Sign(Sub(CSRank(Delta(premium_close_bps,24)),CSRank(Abs(ZScore(Mean(top_long_short_account_ratio_last,72)))))))",,,premium_close_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_42c29a6f91ae5949,open_interest_like|positioning_like|listing_age_like,seed_sub,self_state_gate,2,listing_age_days;taker_buy_sell_volume_ratio_last,"Mul(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Mean(listing_age_days,336)),Sign(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Mean(listing_age_days,336))))",,listing_age_days,listing_age_days:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_0fe5ac8454278833,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,336))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,336)))))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_cb36f3361b147296,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,market_breadth_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,8))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,8)))))",,market_breadth_state,market_breadth_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_94061aba0d5898ff,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,12)),CSRank(Decay(global_long_short_account_ratio_last,3))),Sign(Sub(CSRank(TSRank(mark_index_basis_bps,12)),CSRank(Decay(global_long_short_account_ratio_last,3)))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_bbf7a6c6d94823c2,basis_premium_like|age_x_volatility|positioning_like,seed_mul,self_state_gate,3,age_x_volatility;basis_abs_168h;top_long_short_account_ratio_mean,"Mul(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),top_long_short_account_ratio_mean),Sign(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),top_long_short_account_ratio_mean)))",,age_x_volatility;basis_abs_168h,age_x_volatility:latent_schema;basis_abs_168h:latent_schema;top_long_short_account_ratio_mean:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_9ec90f0dd9e98cfb,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(Decay(top_long_short_account_ratio_last,6))),Sign(Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(Decay(top_long_short_account_ratio_last,6)))))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_02445a5271ecba15,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,rolling_coverage_168h;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,72))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,72)))))",,rolling_coverage_168h,rolling_coverage_168h:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_f869c3437ec951d2,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,4))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,4)))))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_c34eaf299e793d3c,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,168)))),CSRank(ZScore(Mean(top_long_short_account_ratio_last,168)))),Sign(Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,168)))),CSRank(ZScore(Mean(top_long_short_account_ratio_last,168))))))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_fd72fb7ca45fd2b9,open_interest_like|positioning_like|listing_age_like,seed_sub,self_state_gate,2,log1p_listing_age_days;taker_buy_sell_volume_ratio_last,"Mul(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),CSRank(log1p_listing_age_days)),Sign(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),CSRank(log1p_listing_age_days))))",,log1p_listing_age_days,log1p_listing_age_days:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b24e8adf8c608459,basis_premium_like|positioning_like,signed_spread,self_state_gate,2,premium_close_bps;top_long_short_position_ratio_mean,"Mul(Mul(Sub(CSRank(Decay(premium_close_bps,4)),CSRank(Mean(top_long_short_position_ratio_mean,240))),Sign(Mean(top_long_short_position_ratio_mean,240))),Sign(Mul(Sub(CSRank(Decay(premium_close_bps,4)),CSRank(Mean(top_long_short_position_ratio_mean,240))),Sign(Mean(top_long_short_position_ratio_mean,240)))))",,,premium_close_bps:base_schema;top_long_short_position_ratio_mean:base_schema,PASS
a7ls28b_8cb5319f22a4458c,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,rolling_coverage_168h;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,8))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,8)))))",,rolling_coverage_168h,rolling_coverage_168h:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_ab540f3b82eaf568,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,premium_abs_168h;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Abs(ZScore(Mean(premium_abs_168h,48)))),CSRank(Mean(top_long_short_position_ratio_last,6))),Sign(Sub(CSRank(Abs(ZScore(Mean(premium_abs_168h,48)))),CSRank(Mean(top_long_short_position_ratio_last,6)))))",,premium_abs_168h,premium_abs_168h:latent_schema;top_long_short_position_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_7900feb87452c3ba,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,rolling_coverage_168h;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,168))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,168)))))",,rolling_coverage_168h,rolling_coverage_168h:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_5cbf19797b9e7b36,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,basis_dislocation_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(basis_dislocation_state,72))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(basis_dislocation_state,72)))))",,basis_dislocation_state,basis_dislocation_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_0125a2a61f6b22d4,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,market_breadth_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,24))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,24)))))",,market_breadth_state,market_breadth_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_1173f4bb9fb81090,basis_premium_like|positioning_like,signed_spread,self_state_gate,2,premium_close_bps;top_long_short_account_ratio_mean,"Mul(Mul(Sub(CSRank(TSRank(premium_close_bps,240)),CSRank(Decay(top_long_short_account_ratio_mean,4))),Sign(Decay(top_long_short_account_ratio_mean,4))),Sign(Mul(Sub(CSRank(TSRank(premium_close_bps,240)),CSRank(Decay(top_long_short_account_ratio_mean,4))),Sign(Decay(top_long_short_account_ratio_mean,4)))))",,,premium_close_bps:base_schema;top_long_short_account_ratio_mean:base_schema,PASS
a7ls28b_727b8041c8699743,basis_premium_like|positioning_like,signed_spread,self_state_gate,2,basis_abs_168h;top_long_short_position_ratio_mean,"Mul(Mul(Sub(CSRank(TSRank(basis_abs_168h,168)),CSRank(TSRank(top_long_short_position_ratio_mean,24))),Sign(TSRank(top_long_short_position_ratio_mean,24))),Sign(Mul(Sub(CSRank(TSRank(basis_abs_168h,168)),CSRank(TSRank(top_long_short_position_ratio_mean,24))),Sign(TSRank(top_long_short_position_ratio_mean,24)))))",,basis_abs_168h,basis_abs_168h:latent_schema;top_long_short_position_ratio_mean:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_2f0d9a8ec9de62ce,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,72))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,72)))))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_cf92298c43ac7e7c,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,global_long_short_account_ratio_last;premium_close_bps,"Mul(Sub(CSRank(Delta(premium_close_bps,24)),CSRank(Mean(global_long_short_account_ratio_last,48))),Sign(Sub(CSRank(Delta(premium_close_bps,24)),CSRank(Mean(global_long_short_account_ratio_last,48)))))",,,global_long_short_account_ratio_last:base_schema;premium_close_bps:base_schema,PASS
a7ls28b_ac9877eb7ef79540,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,4))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,4)))))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
