candidate_id,fields,candidate_role,field_roles,role_violation,selected_alpha_like,control_dominated_premay,may_stress_failed,decision
a7al2q_aefc09d88467180a,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7f02f2d6d7136b07,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8105844232ffa6bd,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9f18da8cbcf3936b,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a5950c04fda959b6,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dbc397e3808badf9,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f719ba194ae3f05f,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8aaaa03b150a39c4,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3358ebab604ddf47,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7a70502193203021,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_39abbb1c4ebb83b4,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f94da022e7e5613f,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_68775a64ecb5d208,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4279218e1e5fcc7e,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8d82a3d9b7454ef6,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0c5e77046f528ee9,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_cf2a2fb4d1db418b,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_838bda6fe9ba43c7,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a3392bb7509c896d,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_bb7b1dd742174ef3,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_154723143efcd2e2,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_2914fc8de2c3ee6c,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6add88ef94fea1ab,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c30d1565544bce86,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4419470126563ab6,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b518aec0afb8ddb8,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_55cfe552d1df05f1,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_16add617322d937a,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5e8896a599762701,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9592ab0627ad8569,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5ff4368e31c0444d,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c4a18429e2573bac,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e3ea8a136b752b3c,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ad62b6ccebb83a32,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7451d61ffa59c185,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c79fb3dcd02feb45,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_98776a0d80835814,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c3191ace514c6d1a,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7f34b0d378f49262,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_df7026f4908b3104,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0176814a79af7c8b,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_945911b765d86675,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_445d048f12a99299,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3c0ebf8940b3c976,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_75a7c03ff4a8da5f,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_75edfd525cf321bb,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_94062c42841f3fad,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b5c23ec72780fb5e,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_62cd850d58067c97,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5b04816267b70ba9,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3f489800b2c07972,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_86616bf656376aac,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_bee2b6ed08b4202c,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e9fbea04374f5484,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_667e78825afc254c,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ca9ff14fbc4a42ba,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_562c7c8a7ed565f5,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_1624982bae301fc2,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_23750f290c3a5b10,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f9b1a2825ee1e529,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4820e4c15791f7a2,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_12614efc2887b481,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a638ec613ddf3405,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dff0e0a629650ae7,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_31585318d5b00f0f,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_24a9dfea553b395d,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_43915b4af812680f,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ac2a1210ba4fa21d,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0e7f2eb8399bda3b,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_2d69cad0af05f07d,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5e466dd7e08a963e,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f8453c043f07899c,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b7d09e4020bf768c,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_17f1fe9280dd71f3,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_41db31a22170869c,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3d582eae63cbafe0,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_d959272b8b5cc23d,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_055d9234d9738444,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f6af7034d98518df,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4d53d6ce6bb2ec66,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_31e236531c4cb304,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4abd1eb44911113d,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_062f8576dab3b7a7,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_72e1e0b93d68d12e,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5468184ffa8ef6ed,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8680175983887131,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_fdf0a7c4ebad6966,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_1129572f2ecfe343,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_790a5802d1954245,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_55f98be9348e45cb,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_95289726bde7a10d,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_40731f8edee22911,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ac494329fba68811,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_42ac183f673d323b,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_465bdacecf76812c,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e5e49bb0eb03c863,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_721256d19cc987b9,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b5c28c3e442457bd,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_882fcab195479ad0,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f60e2055416015a2,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_01a2e9195db8d8cd,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ef3d09b0c20d37b6,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3312d04abc37b315,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9270334474a334c0,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e484f7945cf796d0,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9d73ebf79d15bb1c,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_592dcdc76b8368d9,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f6621f073f102e66,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ca742788f9e79eb8,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b4444acc4b05673d,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_1e9cefb2262e173f,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_524c6800cbf72c19,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a6b3e94c80879f8a,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_72c4e9212b0a1886,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7f4fcf4b9cfddd08,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b0e11d557213d7ef,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_1f118c0f8a98209c,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e253448d5ef3b737,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_764d7c68167cddf6,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_25cc14f1fd1be2b8,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0a2699b22b26994c,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_d6134480a66480ec,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c41623c67f0991b9,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0e5fbf588280760b,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a0181575d8e12134,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a6132d7c9625f847,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0239c3af74c83757,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_d0d1fcfcf5e7a283,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8ba4d9fa4967afe2,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_89f4fb8fe34c80c1,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9a1c9ae53afa6454,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_01c1ead0394bf5b3,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e1c15d6cf852929b,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5c8c9a3b9f16e1c2,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c1fe1b6fca8876fe,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_2d112be459138983,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dca6150a4d16d95a,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dd2a556408533e7a,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_11c2aad4424a18ed,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c5596dbd2fa03d23,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e1b7987ef1c44a38,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_fc808cd310c1803f,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9c33aaffb8297c35,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f8ac2a39eba5316f,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_444fbe8ed7e145d3,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0ec79b0a1a7316ae,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_72d65653975ecdc1,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_88a830b2f181d175,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_44944704ed7efcce,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f394cf66f3b52089,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_51b933f8483b52f8,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_23cb9e136f10c5b6,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f60042f1df70831d,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a5e0eb55904e1c7c,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_bb3de7aba8cf4188,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3e162761768b2732,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_04a087b448a5b29b,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_000e8b7b595b7933,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ac5a92f2597f5c48,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4601603068bc7d2e,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b90ba4f4ad649b27,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b903be6f21c2d61a,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_094c49cdf939eaa4,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8a5b44a2421c889c,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_2c0cbd5006381f19,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5333accaae59c078,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ac1bd278ca3ec2d4,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
