candidate_id,candidate_role,field_roles,role_violation,decision
a7al2q_2bce98d9d0084963,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_fe6e9e739c192011,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_52596a015ef3301c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5107cbd0116547e7,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f9686d4bb9c29efe,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_66b22babaeb769ed,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6d13d63dd96c13a1,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_10fc9537af507fc3,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d9c303a9632268ce,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a37ae9eb503d2855,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_67f5b044a6e10cb0,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_be611ee07d6b6dc7,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_967d3a014d937623,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_542d5e38c57d43f0,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bde21a9938f3f547,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_1063f20ee3ec042c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_84a84f73c518eb78,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bc404910f94728ad,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bd2a85075fcf9fc8,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_61934bd6dd46bf41,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_eb09fd844fff9b21,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_1aab85933c781772,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7dac2ff8671ea941,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_57ec8a9dc2912e62,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_b7ae516d7dae48ca,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c1905e72869940f9,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_23eff80e379cda0f,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_b0b058bc4296c9ef,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_b2916c2fa249e653,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_cfb1591bbe89ceca,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0face22733958739,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0031d4057fddef42,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0c5f0a0b856bbf5e,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4a10604d581aaac7,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_08af4e306c0e876c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c656b3aad77aa7da,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_817e2c01a757c35b,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_43ab7ec21fe44d3e,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e6a11aa780b5de0a,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5e7a574cc97e3eb2,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_1cd75fe39ab0dd32,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5fb948c86809a297,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ff1bbba6e7458bc9,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d8dea31be9b16c7e,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4f72bb93634fe953,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bf503ed0e62f7a68,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f91d917777edba89,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_37c57505ec80e43f,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_eb996d0637215151,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bec78840ca46548b,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ebbc1e557578da59,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ce357c3a993c912a,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c9b4d00bff114db9,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_9dd9425dc395ac43,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ceffa0218073b6ea,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d5bf4237a27c5904,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f6ca81907248f711,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_1f6579e59ef84ead,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_664599db2a25b54a,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_daacb33c84471448,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_533043ce2ed04c18,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_750fd9ecf47b79cd,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_80ceaf3eec666468,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f3e11494ed1f781d,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3ab818b2cfaf6f01,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_45cde04b7e4d40aa,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_577888fa0fac7420,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_07d5f0ef1a352cd5,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_fa48ba57608ed049,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3cdb1524797eb41c,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8659f9b7f053afa0,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c413dbccbfd18a78,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_726354c5ef51084b,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8c67394e6bddcb9c,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f755c0f42cf99fd3,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c6d438e8454eef1d,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7937384f13d21831,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0c583baea4de415a,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_905c066c64f1a5b1,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_fcd2add91e30123b,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f3d306b2fb7bd642,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bb116d159eac02a8,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_cfd05f865f3d9302,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_70a53f779f99693d,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f79651cddaf76f7b,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7f09b65eb32e3037,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2120f8e5926f4764,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7a3f47f898a623e8,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_89bdb9cdf223ae82,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bf40cefe6d5aad89,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_b510d86b5009f27a,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0784ee8774cf0d24,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7cd0347693164551,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bd8e6c7499b653ad,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0b6d2cd288ee8098,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d2df8fa6819a10bb,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_52d401f8184e6cd2,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ff022617cf810e70,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_29e019790e0b86f4,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e87701d9e32f79b7,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ab49aa0c89b7951b,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c6c954dfce41a9b8,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3db4b894dc78320b,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6da903c95998b2cb,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e60c720607084106,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_335c74cfb86a9398,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_92e1b4895b2e2bca,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_1b57e51863454567,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_93ecbe96925e2794,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_21cfcd53f46cb51f,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e8ce1de4ad7e6791,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f2cca61449ea7700,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d1aa2060bcae7046,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_1e4ee54136fe5d33,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0247553366189063,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_fd7dc0a7d1917507,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_433a45eb63f20cc3,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d2f4aea031f9955b,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8be5d5dc7f543609,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3b911b535099a7f7,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0c872909ad9065f6,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c1f257fd25bdc786,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_65e2da14a773acd2,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4213fb2d9325dcbf,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_dfd302b6b4f48f06,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7aa49e5aced705a8,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a07c7b2139e55c22,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e2e77fd0b94eb3da,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_42a0211f8ff38a4b,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ccce3e56a305e51f,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_226eb37627c70f68,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c4d26cbf16ccba0e,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6d617acf7df3f8bb,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_b1b9e4351c5c4f08,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e32e6c2a3a70decc,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_49d4aeb1d97bbfd9,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_10036d3d452cf4f3,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3d7f59a2ca7aff58,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a17b83949a92027c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e26db3d371b99aab,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4620f877d4dedc17,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_13c4b294836f7887,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_83d506de2befca57,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_37d41c54ff9674d6,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5c710f7f0cda6c32,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6a5f6f4b7be503cf,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3eb88b65ce66dae0,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_fecd99f5ed624a91,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3c4251eab57d3a5a,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_47203d18bf36a153,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_88709571f4acfae3,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_08d6d6be985f43b9,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2e10abf16e3c1919,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_36cbbef6006d6fdd,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3ea527da075b7a66,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ef0036fb3a70dc00,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d6e5f3780e76bf49,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f17a3dcc89a33de7,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a386acfe6d79df9c,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_b2548680d38863ae,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c24bfd406f865d29,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_92608366fd516cb3,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_62df0ca70993ebc5,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a0c863d46ae63872,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_da75390d3ffa4d6e,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_71e1606f3304f177,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d4c22425090dc155,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c5e408753cf4dbc9,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3a96dbc9457691c5,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_372e2031953142d1,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_106bfdaa59d81f95,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_02d49017b85678a3,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_df14fe8059e11824,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8a816e1618261ddf,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a9bd456954ab66a3,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_289980e326f6af37,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_76855d4570e60522,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c4d07613b33bfa34,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bd6052207b97c5ff,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_900da59bec6bd349,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_785227e466e2fda2,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6e6c1710af79dbe3,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f1444d678455984a,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7b34a2772412deed,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e048c60f0727a03c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_005adc92cafadb4c,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_02247400195e4dd8,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6cfee00c2814e76e,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_109cec0590688724,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0669a6a874c5ec8f,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_323e79e08f623180,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_fa86ac145975b0b3,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2e823e2159f783fa,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f0a7ae61e09120fc,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_412d6cf390df0c0b,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ac7c8895445109f6,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5bc64c6fcbbda572,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_55344f5881aa0689,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5923f0cbd92c7d55,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_109adeb69b99379e,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6d9bfb543a8377bd,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e05e5a95f842d242,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_051cf3f633abd78b,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_43783871fa1a22b9,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_64d8975af74205aa,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_22604da45efa9eb6,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4a116597350d8c34,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ad8d1f1f261263f8,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_882dd150f704acbb,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_9886615e567f6af4,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3146fdc856b63043,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ba50a4d43c7ac07b,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3ccc1f8a32f57106,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2c57f74a0b99ef9d,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f592030f69f6fe54,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bd9035031fe68113,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_318f97be300e97e4,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
