field_id,lineage_kind,source_fields,transform,window_hours,PIT/source_lag,source_path,lineage_status
TSMean_24h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,TSMean,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_24h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,TSStd,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_24h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,Delta,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_24h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,Decay,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_24h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,RollingMin,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_24h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,RollingMax,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_24h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,ZScore,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_48h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,TSMean,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_48h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,TSStd,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_48h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,Delta,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_48h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,Decay,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_48h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,RollingMin,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_48h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,RollingMax,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_48h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,ZScore,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_72h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,TSMean,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_72h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,TSStd,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_72h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,Delta,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_72h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,Decay,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_72h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,RollingMin,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_72h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,RollingMax,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_72h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,ZScore,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_96h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,TSMean,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_96h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,TSStd,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_96h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,Delta,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_96h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,Decay,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_96h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,RollingMin,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_96h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,RollingMax,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_96h__agg_flow_minus_ethusdt_4h,rolling_self_reproduction,agg_flow_minus_ethusdt_4h,ZScore,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_trade_count,cross_symbol_self_reproduction_core3,agg_trade_count,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_trade_count,cross_symbol_self_reproduction_core3,agg_trade_count,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_trade_count,cross_symbol_self_reproduction_core3,agg_trade_count,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_trade_count,cross_symbol_self_reproduction_core3,agg_trade_count,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_trade_count,cross_symbol_self_reproduction_core3,agg_trade_count,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_underlying_trade_count,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_underlying_trade_count,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_underlying_trade_count,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_underlying_trade_count,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_underlying_trade_count,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_quantity,cross_symbol_self_reproduction_core3,agg_quantity,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_quantity,cross_symbol_self_reproduction_core3,agg_quantity,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_quantity,cross_symbol_self_reproduction_core3,agg_quantity,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_quantity,cross_symbol_self_reproduction_core3,agg_quantity,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_quantity,cross_symbol_self_reproduction_core3,agg_quantity,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_notional,cross_symbol_self_reproduction_core3,agg_notional,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_notional,cross_symbol_self_reproduction_core3,agg_notional,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_notional,cross_symbol_self_reproduction_core3,agg_notional,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_notional,cross_symbol_self_reproduction_core3,agg_notional,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_notional,cross_symbol_self_reproduction_core3,agg_notional,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_buy_agg_trade_count,cross_symbol_self_reproduction_core3,agg_buy_agg_trade_count,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_buy_agg_trade_count,cross_symbol_self_reproduction_core3,agg_buy_agg_trade_count,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_buy_agg_trade_count,cross_symbol_self_reproduction_core3,agg_buy_agg_trade_count,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_buy_agg_trade_count,cross_symbol_self_reproduction_core3,agg_buy_agg_trade_count,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_buy_agg_trade_count,cross_symbol_self_reproduction_core3,agg_buy_agg_trade_count,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_sell_agg_trade_count,cross_symbol_self_reproduction_core3,agg_sell_agg_trade_count,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_sell_agg_trade_count,cross_symbol_self_reproduction_core3,agg_sell_agg_trade_count,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_sell_agg_trade_count,cross_symbol_self_reproduction_core3,agg_sell_agg_trade_count,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_sell_agg_trade_count,cross_symbol_self_reproduction_core3,agg_sell_agg_trade_count,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_sell_agg_trade_count,cross_symbol_self_reproduction_core3,agg_sell_agg_trade_count,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_buy_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_buy_underlying_trade_count,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_buy_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_buy_underlying_trade_count,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_buy_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_buy_underlying_trade_count,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_buy_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_buy_underlying_trade_count,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_buy_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_buy_underlying_trade_count,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_sell_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_sell_underlying_trade_count,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_sell_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_sell_underlying_trade_count,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_sell_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_sell_underlying_trade_count,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_sell_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_sell_underlying_trade_count,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_sell_underlying_trade_count,cross_symbol_self_reproduction_core3,agg_sell_underlying_trade_count,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_buy_quantity,cross_symbol_self_reproduction_core3,agg_buy_quantity,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_buy_quantity,cross_symbol_self_reproduction_core3,agg_buy_quantity,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_buy_quantity,cross_symbol_self_reproduction_core3,agg_buy_quantity,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_buy_quantity,cross_symbol_self_reproduction_core3,agg_buy_quantity,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_buy_quantity,cross_symbol_self_reproduction_core3,agg_buy_quantity,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_sell_quantity,cross_symbol_self_reproduction_core3,agg_sell_quantity,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_sell_quantity,cross_symbol_self_reproduction_core3,agg_sell_quantity,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_sell_quantity,cross_symbol_self_reproduction_core3,agg_sell_quantity,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToBTC_core3__agg_sell_quantity,cross_symbol_self_reproduction_core3,agg_sell_quantity,RelativeToBTC,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RelativeToETH_core3__agg_sell_quantity,cross_symbol_self_reproduction_core3,agg_sell_quantity,RelativeToETH,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolRank_core3__agg_buy_notional,cross_symbol_self_reproduction_core3,agg_buy_notional,CrossSymbolRank,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
CrossSymbolZScore_core3__agg_buy_notional,cross_symbol_self_reproduction_core3,agg_buy_notional,CrossSymbolZScore,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ShareOfUniverse_core3__agg_buy_notional,cross_symbol_self_reproduction_core3,agg_buy_notional,ShareOfUniverse,1,+1h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
