panel_id,exact_identity,activation_identity,behaviour_cluster,economic_hypothesis,mechanism_id,proposal_id
main,exact-signal:d186ff3f12e8ecb2063c6fe1,activation:f12ab48b4b52cc6a02e434a0,behaviour-cluster:62446830e51d13b7e4b2bcb9,oi_price_divergence,oi_inventory,epoch-candidate:18e15821dae9e3361a48c5a5
main,exact-signal:d1874f5e1d6b58d2c01053d3,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:3d6ef72bf2206ab4b5028bf5,funding_event_age_decay,funding_dynamics,epoch-candidate:0d796da2b4ac4b9770ab1f9c
main,exact-signal:d18b10eb29817793bb3e121d,activation:353e9f567a05fe711a65feb5,behaviour-cluster:16cb420f1ec3b55a82b371b9,mark_index_dislocation,mark_index_deviation,epoch-candidate:594a92fdc3c6c33546475588
main,exact-signal:d1b6d8df952747bcb3806a2d,activation:6fef5f39fe143e17f417625f,behaviour-cluster:7068171de326d8b3b2bedad8,volatility_compression_breakout,volatility_regime,epoch-candidate:152f59c46b3c6572c98c259e
main,exact-signal:d1c8aafe7035c6825a9ca51f,activation:64174ba2a051b2fc5f182ce2,behaviour-cluster:2d8267ae6f806ece516fc6c4,mark_index_convergence,mark_index_deviation,epoch-candidate:bebcfdb822a5e33fbb27f55f
main,exact-signal:d1dad2cb10d515bb6608c56a,activation:3ea8b216cc52936508160f1e,behaviour-cluster:0bdc6f9bcbdf3f6ff5197352,session_transition,session_time,epoch-candidate:48c0e254b1cd5e02153c78bd
main,exact-signal:d22047e4063b3b0c40f04d5d,activation:99291f4b46a86b3a1ad83bb4,behaviour-cluster:9c390611cef28f7345ec2a17,market_confirmation,cross_asset_confirmation,epoch-candidate:ca21e6811b663f8c80503045
main,exact-signal:d2513fb090cf2fdfeb0d5330,activation:e4c054724e6da01fff43e035,behaviour-cluster:2fafe54935c55f834a674acc,oi_expansion_confirmation,oi_inventory,epoch-candidate:e94fe5efcb60496e16e41e86
main,exact-signal:d27a4fb5bc140d962a95f0f8,activation:cddc2bb833e6a069cbe9ddb1,behaviour-cluster:e3a6439e539971f8cb2bd9c2,volatility_mean_reversion,volatility_regime,epoch-candidate:3853a1f2f2b71ba57aa9cee8
main,exact-signal:d294f40309c894864e521be4,activation:102e2895ecec2479b9817a4d,behaviour-cluster:0c6c497b94d8bbc63ea6fe8a,basis_convergence,basis_dislocation_convergence,epoch-candidate:0f2f55d84a0758f147aea569
main,exact-signal:d2a8222261b7fec08ec4a129,activation:d278c642f2fb9ca6c19eff9b,behaviour-cluster:eac3a3c493c8fa17018565bf,orthogonal_flow,orthogonal_exile,epoch-candidate:c203d4b8e1575db0a1764912
main,exact-signal:d2b884c19a1b99e1c722a506,activation:c9114931e4bc35ba7c556863,behaviour-cluster:00491f388b66a1f96e035b7a,basis_funding_divergence,basis_dislocation_convergence,epoch-candidate:5fc9ecca676519d910b7771b
main,exact-signal:d2d5842ffdd4f50a0dcc9cdf,activation:f110b47c7cff5b44a6c27f4b,behaviour-cluster:2b6861f318d12ff41c6117de,mark_index_dislocation,mark_index_deviation,epoch-candidate:08a4f297dbc674d82b14c99a
main,exact-signal:d2dc45c943d81a6c5ff05a61,activation:17fa6f46d46c661e96c2f659,behaviour-cluster:450de0fdb9bd1e0fc51a694c,volatility_mean_reversion,volatility_regime,epoch-candidate:bb9e57959e05559d824eebe9
main,exact-signal:d2dc9b43f8b5eb1eda4cdb22,activation:9766acab65d8da60e29b19a8,behaviour-cluster:d6c6a18f68a0d50bc40b76ff,mark_index_dislocation,mark_index_deviation,epoch-candidate:c4a1e389fc92303f693cba39
main,exact-signal:d2f421b65e39b8de0478e617,activation:a1b9a3a083bd825cbbe9efce,behaviour-cluster:0de99d73fc293d2e7f89202c,volatility_burst_continuation,volatility_regime,epoch-candidate:c0af33959b6d9bde2f09da91
main,exact-signal:d321e1b66961c98890622c9b,activation:a53fba860916ceebd11456f3,behaviour-cluster:ec8571ece3848108c93b5298,volatility_mean_reversion,volatility_regime,epoch-candidate:e6eb732dce988c83a31e0c5b
main,exact-signal:d3aee801e05b358d37653c72,activation:8ff14c2de8db235d90340ca3,behaviour-cluster:8c764704ba1c9aa123d9b356,volatility_burst_continuation,volatility_regime,epoch-candidate:7514e00954f7a312bb2f0265
main,exact-signal:d3b8df4c9ab9754211e8b00f,activation:14b77446b74187633ff42403,behaviour-cluster:fb82ee3a4776ad15c9862d77,volatility_mean_reversion,volatility_regime,epoch-candidate:f59abfe3b91d506a4ae63565
main,exact-signal:d3ca491d326d3740f7aaaace,activation:b5e414cd9a484cbacec324c6,behaviour-cluster:712663db378e19ac2c6f1438,oi_contraction_unwind,oi_inventory,epoch-candidate:35eebbc82b0e718f2192d924
main,exact-signal:d40dd9fca85676e9af5f6184,activation:18399c5bd5a8487bd7e38454,behaviour-cluster:768fc8bcc29ab2ef77fd2193,mark_index_dislocation,mark_index_deviation,epoch-candidate:e8385cab7c808a553d0b1043
main,exact-signal:d40de9399faedb83614996c8,activation:0ad452cf00cee16847710ac9,behaviour-cluster:70b5744b2bc351bad3cdc0ab,oi_price_divergence,oi_inventory,epoch-candidate:299522aa4536a096c883168c
main,exact-signal:d420247b4521b502db1c45e1,activation:3254ddc1a531dc34f1140884,behaviour-cluster:6752f816d57bf0ff205cca45,new_mechanism_exile,orthogonal_exile,epoch-candidate:7e06a74b48688137f3f98bcd
main,exact-signal:d4344a800524275d76e78ef5,activation:63a2f1c13049a4b5036969af,behaviour-cluster:7f3ff7365b033a42639f29d9,funding_change_repricing,funding_dynamics,epoch-candidate:baf23143a33d75c5fc253485
main,exact-signal:d468f8f51732dcd12498b6ca,activation:a1381d412eb4420ddcce3dbd,behaviour-cluster:2005b0e8e056a2d635ead2ed,oi_expansion_confirmation,oi_inventory,epoch-candidate:57899bd90899fc6a455ed651
main,exact-signal:d48468f9d3d0f7ffa334fdab,activation:c1fc66ee8204eba0a93a0709,behaviour-cluster:c9418b78e89491cdd2fa3f82,funding_change_repricing,funding_dynamics,epoch-candidate:0c2dcb074213fe935b5b18e2
main,exact-signal:d4a99d4c91a6cf263aec04a7,activation:cf2116560dd8abeb8b886b59,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,path_shape_reversal,temporal_state_path,epoch-candidate:5af917794e662a9420cfa73b
main,exact-signal:d555e0b3b663d1e251267fac,activation:554822e4375fc6566243beae,behaviour-cluster:88f5ca9927d474cf04eab21a,funding_event_age_decay,funding_dynamics,epoch-candidate:9de812618d2f157ca932cf8c
main,exact-signal:d55899065a3e0f0fecd01ab5,activation:6da9bb7e8f944afab751b94a,behaviour-cluster:1c1449ee3ecdb557188858d3,state_persistence,temporal_state_path,epoch-candidate:2aff95c009d92cf93caabce9
main,exact-signal:d573a977518745d144c06da8,activation:a9fd0620de5f2ee86ac8c27d,behaviour-cluster:2ebe506a43af034d855ef7dc,mark_index_dislocation,mark_index_deviation,epoch-candidate:88d87e04099093689044205e
main,exact-signal:d588cb95b8b120eac63940d9,activation:4aa8081b5a46a4599b9e475f,behaviour-cluster:06e424013906c1357584c25c,session_transition,session_time,epoch-candidate:6db3d19f3ac325009bc8cdfd
main,exact-signal:d5e7ba6c1a3a6ca46cb03371,activation:a0b5cc2fdf2cf07403322027,behaviour-cluster:9ecbcb57e10dfb0b65d97e71,basis_dislocation_reversal,basis_dislocation_convergence,epoch-candidate:f949f7ec266cd17e8993cb47
main,exact-signal:d5fc2bc45040f18b0c022f15,activation:763ce4d74a5f5bc7a31859b0,behaviour-cluster:a8616e0184df42f24e790e1f,volatility_burst_continuation,volatility_regime,epoch-candidate:949b442a92118f65422ed0fc
main,exact-signal:d6025c16b5159b3b9bc4eec9,activation:34d110a421a53aef5d010b9b,behaviour-cluster:ff590b9b977f121e60fece61,market_decoupling,cross_asset_confirmation,epoch-candidate:e1b8c916660cdf170a5d0482
main,exact-signal:d6b3d6125b59e2d81cb3d81d,activation:dfd0cb84b8fb322d95f8f9e4,behaviour-cluster:8a7b48589734042c016c7a64,relative_strength,cross_asset_confirmation,epoch-candidate:aec208f31f60997051298d5d
main,exact-signal:d6be486a915348a753fdb532,activation:ccca5364d0f70ad38d950b19,behaviour-cluster:0ed0460473a2cdebe4731415,new_mechanism_exile,orthogonal_exile,epoch-candidate:c99bacd8726f95a2ca1cf1ee
main,exact-signal:d6e7a02606c5007f1a2cc8cb,activation:60138371d5cbb2687acb3739,behaviour-cluster:20e87e8056104621f13e75be,volatility_compression_breakout,volatility_regime,epoch-candidate:cdab4237fb3f2dd436b9f4d9
main,exact-signal:d764b5fcf78842a5f420debe,activation:dbcc156998c96921dd0f5dc9,behaviour-cluster:ffc24533ccfba890bc9bbd8f,orthogonal_volatility,orthogonal_exile,epoch-candidate:8d12ba86c1a921abe077586e
main,exact-signal:d76be645d601872c348b072d,activation:5f38eb64891e91a89da604a4,behaviour-cluster:65764e56c11bb2bc8fab9404,new_mechanism_exile,orthogonal_exile,epoch-candidate:9cf671dd6836ce3d088728a3
main,exact-signal:d774d1e004b11d77a386fa9d,activation:14a993b94fe3c90c96a22fd9,behaviour-cluster:ebf460cca853d9d1b34c0f2b,volatility_mean_reversion,volatility_regime,epoch-candidate:0d091fbda61382b78bd2008c
main,exact-signal:d7a7957c0f22162b4ef6c16c,activation:c93a42fd4cf303a1650dd418,behaviour-cluster:4047afdeccd99fd7e0919603,oi_expansion_confirmation,oi_inventory,epoch-candidate:2a1e457054c06cd8d9ec0688
main,exact-signal:d7d9efbabc210410e59bf6fa,activation:5f9a66c69c4eaa934fd43a4b,behaviour-cluster:525bcb5995e0b9c8af08c275,relative_strength,cross_asset_confirmation,epoch-candidate:4963952dffdcb02f3c4819a2
main,exact-signal:d7e5cfb7723dca8abedb0b82,activation:811bb686041f55201a4a2088,behaviour-cluster:f639fea7d3e3da0ff305ef58,state_duration,temporal_state_path,epoch-candidate:59f1bfaf14af4f4a26ba99b5
main,exact-signal:d821e029716e9c3dd2e12941,activation:d649eb9881761ccfbfc75d2b,behaviour-cluster:6e6c0a1a11d8f8ccc121698c,market_decoupling,cross_asset_confirmation,epoch-candidate:bdf331c48da7152adfc7826e
main,exact-signal:d8294d276cd557aa58bad4ad,activation:6ce505df8b0d2fc0415a8b64,behaviour-cluster:08d34de223ce14b0d9905482,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:0608e2c884143fe3dee9b944
main,exact-signal:d867777f5199770a6cb2c7f0,activation:62c31b9aa48099783bee2ba9,behaviour-cluster:d1bbc23d77c00cc142d97b42,state_transition,temporal_state_path,epoch-candidate:5a50b84a35a37ebcd4d59e8a
main,exact-signal:d8c14a1c6036b0cec8a521b4,activation:8a80d98922fd24d52bb540e9,behaviour-cluster:aaf9f26770b1a9d7263beff9,oi_price_divergence,oi_inventory,epoch-candidate:50ec9c051ad17cf58456b3d7
main,exact-signal:d8d9f5ed22abbd75bacb7156,activation:da0b4d2fa8238a222b854282,behaviour-cluster:055151d7039f3dbc40060910,oi_price_divergence,oi_inventory,epoch-candidate:bcc753d0fa325e79985d56f4
main,exact-signal:d8f13156f3695232f15da263,activation:37c578cbe8ffebf9c9af2ebe,behaviour-cluster:c5d4b0915184bccdcd71484d,aggressive_flow_continuation,taker_imbalance,epoch-candidate:ecb8462d093bd3bf32a9d961
main,exact-signal:d92918526c9699618bbed380,activation:a6c688d3a5212e37983bef1d,behaviour-cluster:46ffd3b8ea6d79c712ece113,oi_price_divergence,oi_inventory,epoch-candidate:b6a645b7f818db74c8939673
main,exact-signal:d9323fa10cd55b3b180ff234,activation:371ce573422975d2a0181969,behaviour-cluster:08d34de223ce14b0d9905482,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:2972776123b174965c77e063
main,exact-signal:d987a79f6c715918c8b947aa,activation:93f35febb33acf44b50eb6c0,behaviour-cluster:329d69b63e679e38f657ba0f,mark_index_dislocation,mark_index_deviation,epoch-candidate:c615c6c7bbc5651770085c2f
main,exact-signal:d988d4d19b6a420208b8fa23,activation:bfa2f6753ece04ebaf663181,behaviour-cluster:25f4fb048b040fc46ad70e4a,market_confirmation,cross_asset_confirmation,epoch-candidate:41ed9ccdfb9e779c2987736b
main,exact-signal:d9a8962af85ce248d07db751,activation:b355299ee3cd57edb4b74d6a,behaviour-cluster:00b52fda8ad287d44822f57d,new_mechanism_exile,orthogonal_exile,epoch-candidate:b987c0ad838a5ea4b2c3b191
main,exact-signal:da18654f979bc23b6c316a0f,activation:ebe2c2f9486b1d9dc483f732,behaviour-cluster:42c3c95ac0e6bb04e1808353,market_confirmation,cross_asset_confirmation,epoch-candidate:252fe6fc2f28958fee1cead4
main,exact-signal:da4fe81c2479ce0810a5b15b,activation:da7a5742ab469f8df2855997,behaviour-cluster:c18b29c0ad4004092d4aca85,relative_strength,cross_asset_confirmation,epoch-candidate:56e0b1827607f02b1c58a8f2
main,exact-signal:da61bdf54fd7339ba2851368,activation:f3edfae0a16c897b90817e25,behaviour-cluster:8e0aff2d61b979581698fcd7,state_duration,temporal_state_path,epoch-candidate:685fd63dd6165e532ceac1ec
main,exact-signal:da7acf4420b078af5ea27e07,activation:8c5c2bf3d348c66bf591d385,behaviour-cluster:413ac0874f6445bb7f9fddec,aggressive_flow_continuation,taker_imbalance,epoch-candidate:7af6c2e11e5952c0137d756b
main,exact-signal:da94407a9b9ed269f9f4f185,activation:17ea14c58996758bb39ecddf,behaviour-cluster:26543eddebd2649e146001b2,volatility_compression_breakout,volatility_regime,epoch-candidate:4d8cf11b7732872e44cde624
main,exact-signal:dad1e8fdef73308e0a1eb9dd,activation:c6814ec2840150513974989a,behaviour-cluster:b07d55fee881ea712241b0ab,mark_index_dislocation,mark_index_deviation,epoch-candidate:36c73ec686615ee8e1e8e95e
main,exact-signal:dae074c80316d12b8963e8f8,activation:1d6e399d8b3c1b5ac3e971a9,behaviour-cluster:eeda176028b11659c0752cb7,mark_index_convergence,mark_index_deviation,epoch-candidate:33426da453a55453ffdd436e
main,exact-signal:db03fa630a8560ea410057e7,activation:44f069139b1473ddbb0ff3f6,behaviour-cluster:08d34de223ce14b0d9905482,relative_strength,cross_asset_confirmation,epoch-candidate:66f22964a193494a10fc44e8
main,exact-signal:db195d5e196b79cb5d734149,activation:14b532c29875d2954e182fa2,behaviour-cluster:bfe1cd6b367be5d23b9d2980,session_cross_section,session_time,epoch-candidate:868c73d1aa70067779a3f008
main,exact-signal:db4a5e20f6b9319807a4f72c,activation:8f9b226b17f5e11fb264e3d3,behaviour-cluster:7b0b7d12a2ef7a2d3de4c6a1,funding_level_carry,funding_dynamics,epoch-candidate:ad589813c27c5d1509ff1ebd
main,exact-signal:db54907d5763dbc21a63bddb,activation:8c3c9c544e01d628e804fd0f,behaviour-cluster:958a03b742a1af3329047649,path_shape_reversal,temporal_state_path,epoch-candidate:f74558bd25eb22785cf24dee
main,exact-signal:db6473271e5a1c8951f07b77,activation:2b950f98412a7cda710c0022,behaviour-cluster:4119181487f268b747ddb9f4,oi_contraction_unwind,oi_inventory,epoch-candidate:750887c653c80d9e61b7145c
main,exact-signal:dba15ed0826500c356d76d98,activation:e4671034fe315d694271a42a,behaviour-cluster:fb82ee3a4776ad15c9862d77,volatility_compression_breakout,volatility_regime,epoch-candidate:5eeb333a81bdd022bdcb451c
main,exact-signal:dbe41ec865a27693395c6fc1,activation:435a87e68a8dad875b2a5480,behaviour-cluster:537aa3b274c374cabadadc8f,mark_index_dislocation,mark_index_deviation,epoch-candidate:2f8a0b9cdf6a3838cf7fc5f9
main,exact-signal:dbee6b9b20d7afbfbc26fcc3,activation:0d54f38e7d5f26a3dd8289cd,behaviour-cluster:7f3ff7365b033a42639f29d9,mark_index_convergence,mark_index_deviation,epoch-candidate:27b9b9c732b7dae7b799aa25
main,exact-signal:dc09e6acd849528ecd83c8aa,activation:fcc43b9f665537f9cf802813,behaviour-cluster:559ea4ad251a44eb90572b9c,state_duration,temporal_state_path,epoch-candidate:f357ab42da12633d32fd21f5
main,exact-signal:dc342693e62d4996afeb3dfd,activation:1e7335e9a1a8e33ab7d0cf65,behaviour-cluster:d440b802b5a32092713315c6,aggressive_flow_continuation,taker_imbalance,epoch-candidate:7a24a3532f7df0aea3cbc789
main,exact-signal:dc46776a0c46cfe9c52d807b,activation:f4d4816ced79b1b333c58857,behaviour-cluster:8314645832138bfba9c03fdc,relative_strength,cross_asset_confirmation,epoch-candidate:f62c9153fec11136d3298551
main,exact-signal:dc6720ac8d3c044c47787817,activation:c8b1e4d206152dc04392a89c,behaviour-cluster:721ed2f6b49c75af7b4556e5,orthogonal_volatility,orthogonal_exile,epoch-candidate:0d21c76a050b8d87f07d46a0
main,exact-signal:dc95f17329f1801ff97a3ac2,activation:84ba72228a2605b35389577c,behaviour-cluster:71859a5d9ca83deccdd7ca50,oi_expansion_confirmation,oi_inventory,epoch-candidate:8377da6aada856b6ef563ba5
main,exact-signal:dcd855153ee69b27f437465f,activation:60127beca924b79d1c4b1394,behaviour-cluster:a64e677b2bba54f35e2b0d2a,volatility_mean_reversion,volatility_regime,epoch-candidate:aff7f42f7a5bd86c6b99108e
main,exact-signal:dcea9f635114ebb85f41e235,activation:7096e5a9807c7d031f0f2102,behaviour-cluster:eaa46198b132cad44e5efddc,market_confirmation,cross_asset_confirmation,epoch-candidate:4ba578191f821702e456854f
main,exact-signal:dd08a556a79386407d5ca948,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:fb82ee3a4776ad15c9862d77,new_mechanism_exile,orthogonal_exile,epoch-candidate:4d7a9a8c2bac82d1304ad7bd
main,exact-signal:dd479a3a52dd91cbf76f5214,activation:4bc6a14ee836f197e3131280,behaviour-cluster:4978d83301529fd251ef1fe3,mark_index_dislocation,mark_index_deviation,epoch-candidate:4e10a65816aa9b3a95ae4527
main,exact-signal:dd5c2946a3fba88916ba55ac,activation:0976a02cb9d6d60af57b51ab,behaviour-cluster:7ebd11cc83669d60d99c9484,orthogonal_volatility,orthogonal_exile,epoch-candidate:1d734afcf0af249d2c17dc46
main,exact-signal:ddab42652eea32f39cd08fd0,activation:efdb9382a759b9bb9a44cc36,behaviour-cluster:79a064169b2eff95ec5de049,basis_convergence,basis_dislocation_convergence,epoch-candidate:e474b0349ac88c9786b5710c
main,exact-signal:dde0e81db6dcc33f2e854e8b,activation:37ee3d446451e37efde2eca4,behaviour-cluster:22d1b89908406c9490f25488,orthogonal_volatility,orthogonal_exile,epoch-candidate:c654d8bb59bc85eb4b3d8290
main,exact-signal:de02d0381187246031127172,activation:fe97001f00ae2242dafa0ddc,behaviour-cluster:0f5282e539574466bc8659ab,relative_strength,cross_asset_confirmation,epoch-candidate:d1f516aa5c7c8c6ea698d9b4
main,exact-signal:de8be3870e6058dc4dae16df,activation:237b2d93de6674379391562e,behaviour-cluster:829d27bb06bef6267e4ffec8,relative_strength,cross_asset_confirmation,epoch-candidate:75f239c9eda5ee65dbb93f15
main,exact-signal:de8de704b66e98df4c2cfab2,activation:c1423735f1bb0384e4733658,behaviour-cluster:cba0d07c863f12c8ce916f90,mark_index_dislocation,mark_index_deviation,epoch-candidate:08bfafae0d3db1c5d96d379d
main,exact-signal:de9d61c5c99385ef4b1ee648,activation:9893d827340ca2d85c6472c1,behaviour-cluster:ff6c42da28b27f5cd9053bde,funding_level_carry,funding_dynamics,epoch-candidate:cc35ab872f633a8b99cc8537
main,exact-signal:defe605f5abb427cd3feb1c7,activation:3a596ae1ca7e4c49729c284d,behaviour-cluster:ac14b73d868bbb7dc7ba4401,aggressive_flow_continuation,taker_imbalance,epoch-candidate:76e12c111cab6299bdd7f665
main,exact-signal:df12b8e916dafaf9c62d33f2,activation:f1da0fb1d464dbf9e8039d4b,behaviour-cluster:e96790139cc1d9e25da7c29c,oi_price_divergence,oi_inventory,epoch-candidate:209f4847989488cfc63c9d21
main,exact-signal:df160e1c86ca663b5b3a4f5b,activation:c8b1e4d206152dc04392a89c,behaviour-cluster:dffa641525d6a796da99fd0c,market_confirmation,cross_asset_confirmation,epoch-candidate:46e61e6f0cf3c972fe988458
main,exact-signal:dfd5058700264dd16a72571e,activation:d789dfab104978c0d3af6a37,behaviour-cluster:e032d3e2a14ae171a4d1369c,basis_dislocation_reversal,basis_dislocation_convergence,epoch-candidate:00c89b2e3d7ac59c34af5690
main,exact-signal:dfda3db92e1ff6b06584a85f,activation:7764953bfc8c653c27de5b4b,behaviour-cluster:329451ff80f129a8e7fd3d49,oi_contraction_unwind,oi_inventory,epoch-candidate:cd752fd674372a71c4fe714d
main,exact-signal:e0067b20f97f30386863fa77,activation:8a259792c837bcee6b99a09a,behaviour-cluster:758eeddace0f90c231d3f4eb,oi_price_divergence,oi_inventory,epoch-candidate:b5b789f459364403cd2e2a83
main,exact-signal:e016a0163879489e661ae0bb,activation:3b9be0a67c646fce0edcaf0f,behaviour-cluster:d6768fa9d9e38da2b7798e8a,oi_expansion_confirmation,oi_inventory,epoch-candidate:63bc0e125ebfe9f058540d16
main,exact-signal:e039285bceae1b8af3335f56,activation:7e54742cdbeafa13dd8232bc,behaviour-cluster:b6840d96e01b8cc1eab54cab,volatility_mean_reversion,volatility_regime,epoch-candidate:e93d5299f3065572591497b0
main,exact-signal:e041630844c12fcd4a2c734a,activation:f49c8075e4d8a30f1515903d,behaviour-cluster:055151d7039f3dbc40060910,market_decoupling,cross_asset_confirmation,epoch-candidate:2cdafbedafdf15af672078de
main,exact-signal:e052e2b052359c244203ae7b,activation:53d35e92c7da93dcb0e2e761,behaviour-cluster:c78803a147ec535581b7e7f9,session_transition,session_time,epoch-candidate:182edea1a842ab6ccf923330
main,exact-signal:e0ada6ac6733f72bb2f1fc2e,activation:f225d9b7e53f6962e258d473,behaviour-cluster:3763725c03b75191d705b5cd,volatility_mean_reversion,volatility_regime,epoch-candidate:0cddbd73e68eb832df57c10c
main,exact-signal:e0ced6be785af0509955c4c9,activation:4663bdc79bb61d993e6a4aea,behaviour-cluster:2494712cce58c0fa1d936eed,orthogonal_volatility,orthogonal_exile,epoch-candidate:f5209c18460bd25444b5e1ec
main,exact-signal:e0f3a3c8a563f97fd3fa5f76,activation:17c7dd4881649fcf1b69ac0a,behaviour-cluster:b8147a8a7286a9791948ab79,market_confirmation,cross_asset_confirmation,epoch-candidate:8683a205f2214db62cf3b597
main,exact-signal:e0f3ddc927a238800663a5e2,activation:10d50e4c4874f41307f82977,behaviour-cluster:df54cba38927f8bee03ca1fd,orthogonal_flow,orthogonal_exile,epoch-candidate:02bcc12500c33ca392f7ff18
main,exact-signal:e17d2a44e1e5241637089e63,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:667723bc832a58dac705e933,session_cross_section,session_time,epoch-candidate:8054f1bb3fec6f3b90f16ef2
main,exact-signal:e1a2900132fc6aa871dffebc,activation:2e5b22019cb480568b068ee1,behaviour-cluster:191147f4ea336700b01fde86,aggressive_flow_continuation,taker_imbalance,epoch-candidate:4ee436438d2c1900217b94c2
main,exact-signal:e1aabefa2a0d47965cbbca0d,activation:fb29f16690b314306c80d956,behaviour-cluster:b76772cc9a3b596c5ae613fb,volatility_compression_breakout,volatility_regime,epoch-candidate:72dd4decd90a09694e6b48b9
main,exact-signal:e2c009e51997eb9e8a480dde,activation:e2ca79974a67d84dfb59873b,behaviour-cluster:60a6610272e4bbf56108ff86,basis_convergence,basis_dislocation_convergence,epoch-candidate:0b9885070321e7e6f8398c29
main,exact-signal:e2e69bc290d547695248fb78,activation:25b1bf10957a10aea36add7d,behaviour-cluster:2d8267ae6f806ece516fc6c4,aggressive_flow_continuation,taker_imbalance,epoch-candidate:4ae8ad6b892cec8d76d502af
main,exact-signal:e3c647aa984e444b8958a6c8,activation:58eddffd88b02b06a7f1153d,behaviour-cluster:2c1c904ee25532b06c70f18a,oi_expansion_confirmation,oi_inventory,epoch-candidate:62b212aad28e28b2470fe0fd
main,exact-signal:e47401377f2932925c254101,activation:aeb69e90a88079d0d5296856,behaviour-cluster:b4241e290f1d0c3367716f1c,new_mechanism_exile,orthogonal_exile,epoch-candidate:51fb6c8b6d92a1a57904d36c
main,exact-signal:e4b7d3b31cddf43fc146dbba,activation:39b29ec22be536ef0c7bb17a,behaviour-cluster:1a9c127905630f8e56315e41,market_confirmation,cross_asset_confirmation,epoch-candidate:2f1f317fc35f4899aed082ca
main,exact-signal:e510d750584998001d4bc4fd,activation:ccca5364d0f70ad38d950b19,behaviour-cluster:9c8776efb2be577b9235105b,basis_convergence,basis_dislocation_convergence,epoch-candidate:c9791f1eb7b8e22586040490
main,exact-signal:e534d1b3cb8994f6e71be694,activation:272f6a196890fad508ceb8d8,behaviour-cluster:4b53def5e0e45fc227c07193,basis_funding_divergence,basis_dislocation_convergence,epoch-candidate:54301b8353fcbb1a383b5356
main,exact-signal:e54278b425f5d8caf25138f9,activation:d9245d23fa165a9ef19f998a,behaviour-cluster:c07e8c58b72745653f538450,funding_change_repricing,funding_dynamics,epoch-candidate:732534a6891e86dba6eea56a
main,exact-signal:e54ba17d661d8b471aaaf739,activation:bdef0b32ed86c01ef4e5f3b1,behaviour-cluster:2005b0e8e056a2d635ead2ed,volatility_compression_breakout,volatility_regime,epoch-candidate:17a99d70eab554425274e035
main,exact-signal:e5639c46261ebc8a635d1fa3,activation:bdef0b32ed86c01ef4e5f3b1,behaviour-cluster:a2a95970a791dc21a2123b36,volatility_mean_reversion,volatility_regime,epoch-candidate:3880a79a8b82980599a74c8a
main,exact-signal:e57306dcf9bae659b82883ca,activation:42457ad77183e14f3f7029c0,behaviour-cluster:25bb0ef7e15179ad2de6b979,oi_contraction_unwind,oi_inventory,epoch-candidate:e31ace21bcb4756325ad7551
main,exact-signal:e5c653f72202a0642d7110a8,activation:bbc10a03a6f5e79c622e72ef,behaviour-cluster:b5a877c4a6ddca8962c4c32c,volatility_mean_reversion,volatility_regime,epoch-candidate:5e54f7ffa8172f996b39fa2d
main,exact-signal:e5ffe64f3fca3d9bbdbe5ece,activation:39c917a8334f5fa71c9444d9,behaviour-cluster:1b1b89308c0273d5ca9d62ba,volatility_mean_reversion,volatility_regime,epoch-candidate:4eb4ba2d022e43d57b200ecb
main,exact-signal:e64a69d17549f57a6ccf69bc,activation:7ed24635e9d6f7ef9730dabc,behaviour-cluster:0721d8d7bd59abe4290211d9,basis_funding_divergence,basis_dislocation_convergence,epoch-candidate:2c85c05c9e0d00515a0c326b
main,exact-signal:e6762d3b2e10d42bfd9b8583,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:65764e56c11bb2bc8fab9404,new_mechanism_exile,orthogonal_exile,epoch-candidate:a6aa3e537e90bcaca6ba065a
main,exact-signal:e69b60a6d53504eabef81055,activation:dd7ac40cd5d2110607c67671,behaviour-cluster:432ab45c57b230e8ba525a0b,market_confirmation,cross_asset_confirmation,epoch-candidate:88845bd59976434eac53d0bd
main,exact-signal:e6dd5e8b66aa13eec6f669cc,activation:845849dfdb5a5c90c9b93dfc,behaviour-cluster:7ff7b46bc696feca3aaf8770,volatility_compression_breakout,volatility_regime,epoch-candidate:666c00f489654f4fe8af8a77
main,exact-signal:e7191ad30f98c68593e99a38,activation:91d473922279554881fee56d,behaviour-cluster:14054d5a1092451e45bfcacf,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:4d8f01fa447e258565560c33
main,exact-signal:e75849ab5a6524820f3670bc,activation:8ded333c090420aadf4b4895,behaviour-cluster:9736e188f87c8dd64e89ff74,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:d1a8a7b9c62fe66f9760cfaf
main,exact-signal:e7d63be30feae9bba6ea963c,activation:8a58167bc06122e6d0de4336,behaviour-cluster:4ae1fd556cb8c46796d0a7dc,oi_price_divergence,oi_inventory,epoch-candidate:3a90fc08f632e7c05ac0c79a
