derived_feature_id,production_family,base_fields,base_field_families,transform,window_hours,requires_agg_features_available_mask,feature_available_lag_bars,cross_symbol_scope,zero_fill_allowed,missing_as_signal_allowed,same_hour_execution_allowed
Decay_8h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_buy_agg_trade_count,rolling_self_reproduction,agg_buy_agg_trade_count,flow,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_sell_agg_trade_count,rolling_self_reproduction,agg_sell_agg_trade_count,flow,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_buy_underlying_trade_count,rolling_self_reproduction,agg_buy_underlying_trade_count,flow,Delta,24,True,24,same_symbol,False,False,False
