blueprint_id,root_subgraph_id,expression,level,candidate_role,semantic_pair,motif,skeleton_key,production_key
a7ff55r3_0f529d3577091030,sg_3219bbb3f71612e5,"Sub(CSRank(Delta(open_interest_mean,24)),CSRank(Mean(trade_close,4)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_034a0afd2bb089d4
a7ff55r3_f3daddf10a13ef80,sg_fd802a37a0858eb5,"Mul(Delta(Delta(open_interest_mean,24),24),Sub(CSRank(Delta(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,4)))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_bef8b9520f49ec2e
a7ff55r3_371f45182009306d,sg_87fe199d7a47f4ac,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(ZScore(Mean(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_f4061a64df347a31,prod_ba43a17c99db2130
a7ff55r3_e5973d446dc41822,sg_57b3cbd6d49c2b7d,"Mean(Mul(Delta(open_interest_mean,24),ZScore(Mean(trade_close,4))),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_bb02868db9f6b779,prod_c7592dd7e10f9abd
a7ff55r3_6af12dbb95b9bbd4,sg_8cd11e22f5563a0e,"Sub(CSRank(Delta(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_af8c1327eb17d836,prod_a0d981716b59313a
a7ff55r3_96760a674f6945d2,sg_8a350ed35c0c39ae,"Mul(Delta(Delta(open_interest_mean,24),24),Sub(CSRank(Delta(open_interest_mean,24)),CSRank(Delta(trade_close,8))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_53cf0a075dc57ace
a7ff55r3_12e8c9500fe3892e,sg_741eefb173613818,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Delta(trade_close,8)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_63a4c0ebb5cf0b3e
a7ff55r3_9f730864d7932165,sg_490becce31aa4f07,"Mean(Mul(Delta(open_interest_mean,24),Delta(trade_close,8)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_470bab9c558959dd
a7ff55r3_ee14b107568c248f,sg_6b02ada2ce574b55,"Sub(CSRank(Delta(open_interest_mean,24)),CSRank(Delta(trade_close,8)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_1297587af3193463
a7ff55r3_8a06438dc2c4c955,sg_aae1d37d720b4360,"Mul(Delta(Delta(open_interest_mean,24),24),Sub(CSRank(Delta(open_interest_mean,24)),CSRank(Mean(trade_close,8))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_e48be703dd574720
a7ff55r3_8eaaf9bf831dbbf2,sg_749162415fc5a6c0,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Mean(trade_close,8)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_f18dc6df827f466b
a7ff55r3_4196c033596ff4f1,sg_c9ed6c99be7c228c,"Mean(Mul(Delta(open_interest_mean,24),Mean(trade_close,8)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_33df95144199ccbd
a7ff55r3_b9216da52fab63f2,sg_7253c8590e8d959d,"Sub(CSRank(Delta(open_interest_mean,24)),CSRank(Mean(trade_close,8)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_23f576003b280c8a
a7ff55r3_ee44fb5e56b67f57,sg_4e817879b3d8b445,"Mul(Delta(Delta(open_interest_mean,24),24),Sub(CSRank(Delta(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,8)))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_5100092421ba516d
a7ff55r3_570464e96a3467a6,sg_1d1d1efca6c5cd56,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(ZScore(Mean(trade_close,8))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_f4061a64df347a31,prod_1d4fde159d7b6612
a7ff55r3_41247a5405109242,sg_8105626923a53b30,"Mean(Mul(Delta(open_interest_mean,24),ZScore(Mean(trade_close,8))),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_bb02868db9f6b779,prod_9a8525c6dcad88d5
a7ff55r3_da9ea655d933e6c5,sg_1e8bd706aac5e075,"Sub(CSRank(Delta(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,8))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_af8c1327eb17d836,prod_b6b7e5b49976f482
a7ff55r3_96e62c2f839da673,sg_9e5042563526f515,"Mul(Delta(Delta(open_interest_mean,24),24),Sub(CSRank(Delta(open_interest_mean,24)),CSRank(Delta(trade_close,24))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_b696167b50e76a74
a7ff55r3_f7c66e4c00687fa2,sg_7c7fc14d5d613788,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Delta(trade_close,24)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_f5823b0beeeaf6e4
a7ff55r3_2aa600ed48250696,sg_db7af200ddc60c15,"Mean(Mul(Delta(open_interest_mean,24),Delta(trade_close,24)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_1426832f2cc0eda6
a7ff55r3_26d2554bdd3aedb9,sg_73297799a2328c93,"Sub(CSRank(Delta(open_interest_mean,24)),CSRank(Delta(trade_close,24)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_d860ea6c6dbf74cf
a7ff55r3_963f1740ec89bf49,sg_6dca6dcac4ae6470,"Mul(Delta(Delta(open_interest_mean,24),24),Sub(CSRank(Delta(open_interest_mean,24)),CSRank(Mean(trade_close,24))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_b390648654c5841a
a7ff55r3_ba45414c9d3245ce,sg_fa16588bc2b8e80a,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Mean(trade_close,24)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_6d496c9e1892a656
a7ff55r3_9a4b35e88e71d871,sg_e96104bfc67e2a94,"Mean(Mul(Delta(open_interest_mean,24),Mean(trade_close,24)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_bd93a95379df7f78
a7ff55r3_f7951813c2890921,sg_2299f36b6413f908,"Sub(CSRank(Delta(open_interest_mean,24)),CSRank(Mean(trade_close,24)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_352f2c462b44f2f2
a7ff55r3_52e9f35f28c7b038,sg_fbc7dde2f4d61e83,"Mul(Delta(Delta(open_interest_mean,24),24),Sub(CSRank(Delta(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,24)))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_f2c9f87a5361e307
a7ff55r3_de8f126e93064e4f,sg_27132091ce1b13eb,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(ZScore(Mean(trade_close,24))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_f4061a64df347a31,prod_a115d14ab10f4974
a7ff55r3_00ac21d3a8d23e68,sg_7a7a298a3308ed31,"Mean(Mul(Delta(open_interest_mean,24),ZScore(Mean(trade_close,24))),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_bb02868db9f6b779,prod_94b3728d1bfe4519
a7ff55r3_9fd561c57863e4a9,sg_329e44a55edc3898,"Sub(CSRank(Delta(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,24))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_af8c1327eb17d836,prod_1fd0496a79350a3c
a7ff55r3_24158d729caec770,sg_3a5d612ff8c3107b,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(trade_close)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ce638db1cf3f85fb,prod_855e056b9ef1391a
a7ff55r3_67aff55ae900b5c8,sg_4c4cfff5da7b6cd6,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(trade_close))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_206e713fb3d9a164,prod_3e00c1ae11c63030
a7ff55r3_962277b19f17f519,sg_f3c06a5e7ea97241,"Mean(Mul(Mean(open_interest_mean,24),trade_close),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8184698cb7b24c02,prod_a742f32faca40a6d
a7ff55r3_f994a481dec4ca44,sg_cb4250f31a9e40ad,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(trade_close))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_51c2bb588b20fa9e,prod_f74ae23effe1380d
a7ff55r3_83e5cd597061cff5,sg_fb35dbf386ad1837,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Delta(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_57c23d99e2838e3b
a7ff55r3_a9a89b3c4135005c,sg_69734f5a1d41dffe,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Delta(trade_close,4)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_e3196f1e16125be0
a7ff55r3_f7884d1414c99c5e,sg_5c6fe8b6fdeeaff0,"Mean(Mul(Mean(open_interest_mean,24),Delta(trade_close,4)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_41d3b0df5c3f03b3
a7ff55r3_d4e90034d554eed3,sg_2c28024cdb6d9ea9,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Delta(trade_close,4)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_93c505603a76baac
a7ff55r3_753540ce623b9745,sg_d3386379c6abd2dc,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Mean(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_8f5976fb6c262a93
a7ff55r3_36bba3f80847d758,sg_96995841a295efe8,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Mean(trade_close,4)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_5c4d4492103be5cf
a7ff55r3_a34a8e97068156f4,sg_3435625fac434992,"Mean(Mul(Mean(open_interest_mean,24),Mean(trade_close,4)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_c23a4f885e1253c4
a7ff55r3_88086bad2d1873d0,sg_c8fd78c0574a231d,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Mean(trade_close,4)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_b217c2eaa28eaf48
a7ff55r3_f4068b9d4a351c5e,sg_171bc913a07ffa23,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,4)))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_29a03807524e9f70
a7ff55r3_ec0bc885fecf6ca5,sg_daf6834663e67006,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(ZScore(Mean(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_f4061a64df347a31,prod_42ec33b9d601848e
a7ff55r3_94569311fbb4d6bc,sg_fa47519092856b46,"Mean(Mul(Mean(open_interest_mean,24),ZScore(Mean(trade_close,4))),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_bb02868db9f6b779,prod_ba46544ae1aa395d
a7ff55r3_660f71ff257f4aac,sg_582155ad83400a8e,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_af8c1327eb17d836,prod_f4f116d498a56999
a7ff55r3_50f2d43c082e1d76,sg_dbcc8074e0850fe2,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Delta(trade_close,8))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_359d9cda9bf2091b
a7ff55r3_7ec66f7fc23bcc8b,sg_e9bfbb4809a65933,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Delta(trade_close,8)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_a57973a66bf09642
a7ff55r3_531333d0cc6f96d5,sg_a3081b1e47a14ef8,"Mean(Mul(Mean(open_interest_mean,24),Delta(trade_close,8)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_f1bdc1d17c38facb
a7ff55r3_5178bdc1a13cb0f3,sg_e6876f7f47004894,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Delta(trade_close,8)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_fe8a85e31011d829
a7ff55r3_ff529a9c0c3c0e3d,sg_86fb9b86284511b1,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Mean(trade_close,8))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_e198665ba8471efd
a7ff55r3_ff81486b5a979432,sg_59d53c4389e1636f,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Mean(trade_close,8)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_269400d28c6dbf3b
a7ff55r3_79d9c0823e25bab5,sg_45b0f9fbb3509ff5,"Mean(Mul(Mean(open_interest_mean,24),Mean(trade_close,8)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_613aedb58eca05ac
a7ff55r3_b46a66d4da878c88,sg_6342bf532a62958a,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Mean(trade_close,8)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_a6d09aec1ed6e485
a7ff55r3_161c61d1911254ed,sg_520536ebb14b0a3f,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,8)))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_30e36eef27fd868a
a7ff55r3_41c306593340d0bb,sg_fda9cbd959fba834,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(ZScore(Mean(trade_close,8))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_f4061a64df347a31,prod_023caec360b1ddba
a7ff55r3_5bc592ceeae19675,sg_211633d3fae11ce1,"Mean(Mul(Mean(open_interest_mean,24),ZScore(Mean(trade_close,8))),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_bb02868db9f6b779,prod_5cc58a14b2e045a5
a7ff55r3_8cdb93f58fa163c3,sg_9c032375058b5ece,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,8))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_af8c1327eb17d836,prod_04d03e748995330a
a7ff55r3_c3ebd9fff7af4a94,sg_61dd55f5ae062c0b,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Delta(trade_close,24))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_1efcc40f421f9532
a7ff55r3_0d2ccdba94d69f7b,sg_ef43562f892a6348,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Delta(trade_close,24)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_0bf3bc72d1d939de
a7ff55r3_353ab63db3dcee71,sg_7e5dd080c194bb9f,"Mean(Mul(Mean(open_interest_mean,24),Delta(trade_close,24)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_3bbd6d96671f810f
a7ff55r3_bff64ee74c93c77e,sg_ad44ea09b06c4486,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Delta(trade_close,24)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_a258210d71534d30
a7ff55r3_7c8779e95c8c5f2a,sg_c8909770a1d41510,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Mean(trade_close,24))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_7e56197410d6ebe6
a7ff55r3_7b52cae5ad5d0ffa,sg_89f0ad53cfe80544,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Mean(trade_close,24)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_2674b9b28339672e,prod_c6b790aaaa20464f
a7ff55r3_a4fe9fc63d4c3f36,sg_f8875fac97ebb861,"Mean(Mul(Mean(open_interest_mean,24),Mean(trade_close,24)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_8a80c8785bbf365b,prod_a83b8325ca743431
a7ff55r3_5f1703a855d72f68,sg_39b8124ba9edf251,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Mean(trade_close,24)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_bcb165b7818f5d85,prod_72e12090cd1231c9
a7ff55r3_53a6f5140ae8dec7,sg_d8c5dff1ba23749e,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,24)))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_87cc3755779f4e8b
a7ff55r3_84c19980c23a431b,sg_48566f1c32e6dae9,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(ZScore(Mean(trade_close,24))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_f4061a64df347a31,prod_6c1b3324571d7cae
a7ff55r3_66d9fb9be959cf25,sg_318939861c81e205,"Mean(Mul(Mean(open_interest_mean,24),ZScore(Mean(trade_close,24))),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_bb02868db9f6b779,prod_9e7810f23bcae85c
a7ff55r3_1e333068b51e0f55,sg_0971ca8e5308c90e,"Sub(CSRank(Mean(open_interest_mean,24)),CSRank(ZScore(Mean(trade_close,24))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_af8c1327eb17d836,prod_8db6f2f31c1099d5
a7ff55r3_1defb77ea5b4a6b6,sg_3ec27c75afd2d19f,"Mul(Delta(ZScore(Mean(open_interest_mean,24)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(trade_close)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_0a66f0f5eefec7ab,prod_8bb943c0eda0ee2e
a7ff55r3_fc7adc634a8dada5,sg_1a6d06cde78a3246,"Mul(Neg(ZScore(ZScore(Mean(open_interest_mean,24)))),Sign(trade_close))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_9bf9b7aa7b80877e,prod_97a76d52e6bd2969
a7ff55r3_01c57194012f9245,sg_faf773197ca0f13c,"Mean(Mul(ZScore(Mean(open_interest_mean,24)),trade_close),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_1717bdff259036b1,prod_71bbc9de1a547cbe
a7ff55r3_31e71cd48e5acbd5,sg_dc9a273e90aaffae,"Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(trade_close))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_206e713fb3d9a164,prod_3c5fef9004c780a5
a7ff55r3_0c41eef9b9f389e3,sg_60d37a90a6d84f29,"Mul(Delta(ZScore(Mean(open_interest_mean,24)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(Delta(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_60953fa66be64f81
a7ff55r3_63cacb29e3809435,sg_8d9c99bf26da689a,"Mul(Neg(ZScore(ZScore(Mean(open_interest_mean,24)))),Sign(Delta(trade_close,4)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_857699c27821c9ad,prod_8ec0ae72e0ed467f
a7ff55r3_403e16a9519e0a00,sg_d4c053419a7a3324,"Mean(Mul(ZScore(Mean(open_interest_mean,24)),Delta(trade_close,4)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_5e59fd0ac881977f,prod_1e5f9118593a8a48
a7ff55r3_8bdcf94155445755,sg_a030fa59a11b6aa0,"Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(Delta(trade_close,4)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_2674b9b28339672e,prod_cfd9a7babcd999ec
a7ff55r3_de5382148473cde7,sg_dbdb8c6108df7e2a,"Mul(Delta(ZScore(Mean(open_interest_mean,24)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(Mean(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_07e1e8987770b907
a7ff55r3_f540bd8e74e78a16,sg_8c18a21193bd80e5,"Mul(Neg(ZScore(ZScore(Mean(open_interest_mean,24)))),Sign(Mean(trade_close,4)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_857699c27821c9ad,prod_da09c6f2272ac064
a7ff55r3_5683d36c77afb95f,sg_2af80e7f0ea89d2f,"Mean(Mul(ZScore(Mean(open_interest_mean,24)),Mean(trade_close,4)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_5e59fd0ac881977f,prod_c619b55910119bcb
a7ff55r3_bdb43bed25d61c40,sg_aaa5653b2dfc55b1,"Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(Mean(trade_close,4)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_2674b9b28339672e,prod_e77df80dd3ce9a03
a7ff55r3_e1161505ad5f763b,sg_c8d79ffa5c422e9c,"Mul(Delta(ZScore(Mean(open_interest_mean,24)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(ZScore(Mean(trade_close,4)))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_645a6995f5269099,prod_582324bfd8534cdb
a7ff55r3_bff0a3975e889602,sg_f635ff55001c25e8,"Mul(Neg(ZScore(ZScore(Mean(open_interest_mean,24)))),Sign(ZScore(Mean(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_149481c585bd5f8b,prod_1b319ca337e8ff85
a7ff55r3_e61c3fa61feb6d34,sg_dff8361825ac70b6,"Mean(Mul(ZScore(Mean(open_interest_mean,24)),ZScore(Mean(trade_close,4))),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_23144da521f368b4,prod_a65d6d657db8de4b
a7ff55r3_ae3b73d0a345c0d0,sg_b31778ad66c294ac,"Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(ZScore(Mean(trade_close,4))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,spread_rank,skel_f4061a64df347a31,prod_0dc5768cd57ab167
a7ff55r3_8a67060808462fec,sg_d067994ec580f081,"Mul(Delta(ZScore(Mean(open_interest_mean,24)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(Delta(trade_close,8))))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_524bd2e9282d75a5
a7ff55r3_53e0e8c248c6199f,sg_a17b5fe905172620,"Mul(Neg(ZScore(ZScore(Mean(open_interest_mean,24)))),Sign(Delta(trade_close,8)))",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,skel_857699c27821c9ad,prod_96676b60d7b1a469
a7ff55r3_70260da4bcae8f30,sg_1a4a7c978f273218,"Mean(Mul(ZScore(Mean(open_interest_mean,24)),Delta(trade_close,8)),4)",L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,skel_5e59fd0ac881977f,prod_b68071332ba27b7f
