candidate_id,family_id,primary_seed_field,source_fields,expression,skeleton_key,production_key,motif,static_valid,uses_may,allowed_next_use
a7ab3_d0841ea5319e5daa,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),4)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_03eb34d8252bb565,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,"Sub(Decay(Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,4)),12),Sub(ZScore(Delta(realized_vol_24h,1)),ZScore(Delta(realized_vol_24h,4))))",skeleton_1889f2effaf94e35,prod_547b439b22124971,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_6412ac1a9449b721,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,"Clip(Sub(TSRank(realized_vol_24h,168),TSRank(realized_vol_24h,72)),-3,3)",skeleton_2c7cbbca5fb2e3ff,prod_568d6dc6be2e5689,clip_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_73d7f21392855135,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"ZScore(TSRank(Sub(Mean(realized_vol_168h,4),Mean(realized_vol_168h,72)),24))",skeleton_4bc196574b0d7a0a,prod_a683b2b5c7d8dd20,zscore_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_be5b961275b1be12,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),4)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_f68a5c80c0393823,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,4),72)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_0367f593cec2c04f,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,4),24)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_b2e62098ffcf419b,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,12),4)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_49aeb53c5a56db6f,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,12),72)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_5305f4fafaa52bd5,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),24)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_4acaa0af4dc08822,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),4)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_7ed7bd3b07d668a0,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,12),4)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_7f3cf8898b848cbc,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,12),24)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_45a8a8844c786427,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,"Winsor(Mul(Rank(Sub(Mean(realized_vol_24h,168),Mean(realized_vol_24h,24))),Decay(Delta(realized_vol_24h,24),12)),3)",skeleton_ccfa2357b3384254,prod_defcbbf1d7acb75f,winsor_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_c6e004ac9c8383a3,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),4)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_2a7703e31638c7ae,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),4)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_1dff8d6843f782c2,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),72)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_b599d1ee60839610,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),24)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_1b6a842b619fad84,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),4)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_03e67e06c4a8bc40,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,"Sub(Decay(Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,4)),4),Sub(ZScore(Delta(realized_vol_24h,1)),ZScore(Delta(realized_vol_24h,24))))",skeleton_1889f2effaf94e35,prod_547b439b22124971,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_fadcf877409ee71f,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),24)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_269d5451e897f0e3,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,4),4)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_8c4d1cb1936676f3,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),72)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_e4354c6b26e51bd5,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),24)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_91a10f7e38004fcb,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),72)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_695ead73602bda94,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,12),24)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_08d0d475ab1a4deb,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,12),4)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_4e48dca2c4e53164,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),72)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_af48f1764a745cea,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),24)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_a692c457bb59295d,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,12),4)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_d7c458676c198365,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),4)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_b077048d4737adef,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,12),4)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_bcf9e365686747e3,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),72)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_53c2e59d42208036,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,4),24)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_234c13858d819a06,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,4),4)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_66219b1bfcdc7fa6,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),4)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_a87ddcd238f6bc6b,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),24)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_ccdba0353b7c83a0,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),4)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_0cf4194060bd6744,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,12),24)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_38fe100a635826bb,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,"Sub(Decay(Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,168)),24),Sub(ZScore(Delta(realized_vol_24h,1)),ZScore(Delta(realized_vol_24h,24))))",skeleton_1889f2effaf94e35,prod_547b439b22124971,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_b9f838e9908941c7,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,12),4)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_8d3d0c33e962b371,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),72)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_ae1aea3fb9047007,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),24)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_5c0912958e61b3b1,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),4)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_00de551e356c7858,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,4),72)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_5768826af617b220,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),24)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_d237347cf8e62afa,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),4)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_739469d7c5f9ff7b,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),24)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_113abd564dee448a,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,12),24)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_24f18ac18b11857b,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,4),4)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_0f3cc7f053f71979,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),72)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_22a8e54d7592211d,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),24)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_fc061232e8724d09,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,12),4)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_c6a12e40e9c4084f,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),72)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_91d654f118f96c62,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,4),72)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_916fd4887be0491f,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,4),24)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_27468b1473a1a552,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),24),Mean(Decay(realized_vol_168h,12),72)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
